Date: 20.2.2020 , In use by: Mena
Daytime: 11:49:15, Temperature: 25°C
ID, strain4A, strain4B, loadcell x, temp [°C], runtime [ms]
BASELINE Time: 11:49:23
810, 1511202.00, 9818320.00, 8644327.00,25, 84506
811, 1510939.00, 9818504.00, 8644355.00,25, 84611
812, 1510768.00, 9818640.00, 8644384.00,25, 84715
813, 1510610.00, 9818807.00, 8644603.00,25, 84820
814, 1510415.00, 9819238.00, 8644502.00,25, 84924
815, 1510249.00, 9819381.00, 8644478.00,25, 85029
816, 1510141.00, 9819451.00, 8644502.00,25, 85134
817, 1510084.00, 9819436.00, 8644296.00,25, 85238
818, 1510086.00, 9819346.00, 8644153.00,25, 85343
819, 1510174.00, 9819307.00, 8644274.00,25, 85447
820, 1510268.00, 9819180.00, 8644163.00,25, 85552
821, 1510370.00, 9818989.00, 8644070.00,25, 85656
822, 1510447.00, 9818553.00, 8644140.00,25, 85761
823, 1510603.00, 9818228.00, 8644136.00,25, 85866
824, 1510737.00, 9818035.00, 8644458.00,25, 85970
825, 1510760.00, 9817855.00, 8644167.00,25, 86075
826, 1510719.00, 9817714.00, 8644048.00,25, 86179
827, 1510585.00, 9817676.00, 8644272.00,25, 86284
828, 1510430.00, 9817760.00, 8644480.00,25, 86388
829, 1510235.00, 9817834.00, 8644426.00,25, 86493
830, 1510005.00, 9818373.00, 8644591.00,25, 86598
831, 1509854.00, 9818503.00, 8644593.00,25, 86702
832, 1509635.00, 9818689.00, 8644503.00,25, 86807
833, 1509342.00, 9819028.00, 8644155.00,25, 86911
834, 1509273.00, 9819141.00, 8644349.00,25, 87016
835, 1509193.00, 9819174.00, 8644467.00,25, 87120
836, 1509132.00, 9819107.00, 8644474.00,25, 87225
837, 1509187.00, 9819065.00, 8644402.00,25, 87329
838, 1509288.00, 9818868.00, 8644629.00,25, 87434
839, 1509444.00, 9818665.00, 8644459.00,25, 87539
840, 1509579.00, 9818358.00, 8644328.00,25, 87643
841, 1509709.00, 9818053.00, 8644589.00,25, 87748
842, 1509789.00, 9817865.00, 8644632.00,25, 87852
843, 1509831.00, 9817691.00, 8644491.00,25, 87957
844, 1509855.00, 9817568.00, 8644386.00,25, 88062
845, 1509791.00, 9817460.00, 8644350.00,25, 88166
846, 1509622.00, 9817519.00, 8644156.00,25, 88271
847, 1509448.00, 9817725.00, 8644338.00,25, 88375
848, 1509300.00, 9817831.00, 8644313.00,25, 88480
849, 1509152.00, 9818097.00, 8644270.00,25, 88584
850, 1508960.00, 9818223.00, 8644516.00,25, 88689
851, 1508785.00, 9818406.00, 8644497.00,25, 88794
852, 1508586.00, 9818590.00, 8644460.00,25, 88898
853, 1508500.00, 9818635.00, 8644378.00,25, 89003
854, 1508437.00, 9818734.00, 8644426.00,25, 89107
855, 1508419.00, 9818597.00, 8644374.00,25, 89212
856, 1508483.00, 9818367.00, 8644292.00,25, 89316
857, 1508591.00, 9818162.00, 8644420.00,25, 89421
858, 1508772.00, 9817995.00, 8644654.00,25, 89526
859, 1508886.00, 9817771.00, 8644558.00,25, 89630
860, 1509023.00, 9817525.00, 8644292.00,25, 89735
861, 1509069.00, 9817252.00, 8644383.00,25, 89839
862, 1509010.00, 9817086.00, 8644638.00,25, 89944
863, 1508855.00, 9817165.00, 8644732.00,25, 90048
864, 1508840.00, 9817156.00, 8644115.00,25, 90153
865, 1508698.00, 9817195.00, 8643332.00,25, 90257
866, 1508500.00, 9817433.00, 8644634.00,25, 90362
867, 1508598.00, 9817474.00, 8643844.00,25, 90467
868, 1509158.00, 9817149.00, 8640273.00,25, 90571
869, 1509994.00, 9816255.00, 8635333.00,25, 90676
870, 1510677.00, 9815039.00, 8631506.00,25, 90780
871, 1511632.00, 9814041.00, 8628266.00,25, 90885
872, 1512928.00, 9812756.00, 8622735.00,25, 90989
873, 1513641.00, 9811877.00, 8615574.00,25, 91094
874, 1514800.00, 9811317.00, 8608463.00,25, 91199
875, 1515669.00, 9809931.00, 8605899.00,25, 91303
876, 1514871.00, 9810539.00, 8609082.00,25, 91408
877, 1514850.00, 9811284.00, 8609319.00,25, 91512
878, 1515778.00, 9809607.00, 8605120.00,25, 91617
879, 1516318.00, 9809404.00, 8602188.00,25, 91721
880, 1516581.00, 9808976.00, 8601694.00,25, 91826
881, 1516606.00, 9808821.00, 8601658.00,25, 91931
882, 1516713.00, 9808815.00, 8601815.00,25, 92035
883, 1516987.00, 9808528.00, 8601787.00,25, 92140
884, 1517297.00, 9808060.00, 8601717.00,25, 92244
885, 1517493.00, 9807890.00, 8601946.00,25, 92349
886, 1517780.00, 9807493.00, 8601689.00,25, 92453
887, 1518030.00, 9807349.00, 8601648.00,25, 92558
888, 1518046.00, 9807427.00, 8601685.00,25, 92663
889, 1517985.00, 9807406.00, 8601792.00,25, 92767
890, 1517985.00, 9807363.00, 8601768.00,25, 92872
891, 1517803.00, 9807556.00, 8601783.00,25, 92976
892, 1517579.00, 9807757.00, 8601630.00,25, 93081
893, 1517327.00, 9807806.00, 8601817.00,25, 93185
894, 1517034.00, 9808303.00, 8601609.00,25, 93290
895, 1516811.00, 9808346.00, 8601727.00,25, 93395
896, 1516714.00, 9808305.00, 8601556.00,25, 93499
897, 1516579.00, 9808352.00, 8601707.00,25, 93604
898, 1516539.00, 9808343.00, 8601626.00,25, 93708
899, 1516582.00, 9808154.00, 8601593.00,25, 93813
900, 1516628.00, 9808066.00, 8601566.00,25, 93917
901, 1516824.00, 9807956.00, 8601633.00,25, 94022
902, 1517001.00, 9807442.00, 8601596.00,25, 94127
903, 1517227.00, 9807237.00, 8601629.00,25, 94231
904, 1517521.00, 9807136.00, 8601800.00,25, 94336
905, 1517748.00, 9806963.00, 8601728.00,25, 94440
906, 1517808.00, 9806900.00, 8601862.00,25, 94545
907, 1517818.00, 9806929.00, 8601696.00,25, 94649
908, 1517769.00, 9806890.00, 8601375.00,25, 94754
909, 1517672.00, 9806913.00, 8601627.00,25, 94859
910, 1517450.00, 9807334.00, 8601764.00,25, 94963
911, 1517187.00, 9807374.00, 8601861.00,25, 95068
912, 1516960.00, 9807515.00, 8601714.00,25, 95172
913, 1516664.00, 9807690.00, 8601410.00,25, 95277
914, 1516450.00, 9807792.00, 8601592.00,25, 95382
915, 1516307.00, 9807785.00, 8601700.00,25, 95486
916, 1516206.00, 9807788.00, 8601683.00,25, 95591
917, 1516260.00, 9807715.00, 8601455.00,25, 95695
918, 1516321.00, 9807457.00, 8601293.00,25, 95800
919, 1516444.00, 9807316.00, 8601431.00,25, 95904
920, 1516693.00, 9807090.00, 8601664.00,25, 96009
921, 1516868.00, 9806914.00, 8601956.00,25, 96113
922, 1517118.00, 9806789.00, 8601902.00,25, 96218
923, 1517338.00, 9806601.00, 8601742.00,25, 96323
924, 1517546.00, 9806485.00, 8601828.00,25, 96427
925, 1517619.00, 9806441.00, 8601836.00,25, 96532
926, 1517571.00, 9806454.00, 8601768.00,25, 96636
927, 1517454.00, 9806507.00, 8601872.00,25, 96741
928, 1517286.00, 9806673.00, 8601816.00,25, 96845
929, 1517089.00, 9806791.00, 8601526.00,25, 96950
930, 1516871.00, 9806809.00, 8601745.00,25, 97055
931, 1516620.00, 9806965.00, 8601765.00,25, 97159
932, 1516369.00, 9807122.00, 8601845.00,25, 97264
933, 1516237.00, 9807202.00, 8601701.00,25, 97368
934, 1516136.00, 9807140.00, 8601631.00,25, 97473
935, 1516064.00, 9807082.00, 8601665.00,25, 97577
936, 1516114.00, 9806980.00, 8601691.00,25, 97682
937, 1516210.00, 9806817.00, 8601931.00,25, 97787
938, 1516325.00, 9806656.00, 8601998.00,25, 97891
939, 1516504.00, 9806486.00, 8601923.00,25, 97996
940, 1516675.00, 9806361.00, 8601623.00,25, 98100
941, 1516900.00, 9806224.00, 8601909.00,25, 98205
942, 1517107.00, 9806079.00, 8601860.00,25, 98309
943, 1517219.00, 9806010.00, 8601763.00,25, 98414
944, 1517267.00, 9805985.00, 8601908.00,25, 98519
945, 1517287.00, 9805999.00, 8601847.00,25, 98623
946, 1517205.00, 9806068.00, 8601930.00,25, 98728
947, 1516974.00, 9806196.00, 8601860.00,25, 98832
948, 1516745.00, 9806326.00, 8601830.00,25, 98937
949, 1516507.00, 9806471.00, 8602111.00,25, 99041
950, 1516319.00, 9806592.00, 8601758.00,25, 99146
951, 1516129.00, 9806639.00, 8601793.00,25, 99251
952, 1516023.00, 9806614.00, 8601904.00,25, 99355
953, 1515971.00, 9806501.00, 8601745.00,25, 99460
954, 1515944.00, 9806469.00, 8601687.00,25, 99564
955, 1515960.00, 9806376.00, 8601680.00,25, 99669
956, 1516045.00, 9806192.00, 8601558.00,25, 99773
957, 1516165.00, 9806091.00, 8601730.00,25, 99878
958, 1516308.00, 9805961.00, 8601914.00,25, 99983
959, 1516481.00, 9805841.00, 8602045.00,25, 100087
960, 1516578.00, 9805749.00, 8601906.00,25, 100192
961, 1516649.00, 9805702.00, 8601821.00,25, 100296
962, 1516685.00, 9805656.00, 8601653.00,25, 100401
963, 1516767.00, 9805630.00, 8601756.00,25, 100505
964, 1516744.00, 9805701.00, 8601574.00,25, 100610
965, 1516614.00, 9805838.00, 8601590.00,25, 100715
966, 1516455.00, 9805891.00, 8601878.00,25, 100819
967, 1516297.00, 9805919.00, 8601861.00,25, 100924
968, 1516108.00, 9805989.00, 8601724.00,25, 101028
969, 1515926.00, 9806010.00, 8601651.00,25, 101133
970, 1515772.00, 9806028.00, 8601637.00,25, 101237
971, 1515667.00, 9805955.00, 8601682.00,25, 101342
972, 1515603.00, 9805916.00, 8601726.00,25, 101447
973, 1515587.00, 9805903.00, 8601694.00,25, 101551
974, 1515629.00, 9805714.00, 8601854.00,25, 101656
975, 1515744.00, 9805601.00, 8601906.00,25, 101760
976, 1515839.00, 9805570.00, 8601734.00,25, 101865
977, 1515966.00, 9805516.00, 8602001.00,25, 101969
978, 1516259.00, 9805390.00, 8602175.00,25, 102074
979, 1516438.00, 9805079.00, 8602404.00,25, 102179
980, 1516592.00, 9805045.00, 8601590.00,25, 102283
981, 1516769.00, 9804865.00, 8600718.00,25, 102388
982, 1516961.00, 9804566.00, 8600957.00,25, 102492
983, 1517196.00, 9804274.00, 8599748.00,25, 102597
984, 1517693.00, 9803816.00, 8598478.00,25, 102701
985, 1518593.00, 9802762.00, 8590335.00,25, 102806
986, 1519040.00, 9802394.00, 8588952.00,25, 102911
987, 1520737.00, 9801544.00, 8584024.00,25, 103015
988, 1521804.00, 9799947.00, 8585357.00,25, 103120
989, 1521673.00, 9800156.00, 8586626.00,25, 103224
990, 1522118.00, 9799593.00, 8583095.00,25, 103329
991, 1522390.00, 9799391.00, 8580625.00,25, 103434
992, 1522507.00, 9799178.00, 8580625.00,25, 103538
993, 1522350.00, 9799274.00, 8580458.00,25, 103643
994, 1522325.00, 9799379.00, 8580428.00,25, 103747
995, 1522530.00, 9799243.00, 8580325.00,25, 103852
996, 1522705.00, 9799036.00, 8580370.00,25, 103956
997, 1522771.00, 9798972.00, 8580350.00,25, 104061
998, 1522989.00, 9798618.00, 8580432.00,25, 104166
999, 1523285.00, 9798371.00, 8580563.00,25, 104270
1000, 1523361.00, 9798382.00, 8580420.00,25, 104375
1001, 1523411.00, 9798236.00, 8580319.00,25, 104479
1002, 1523572.00, 9798065.00, 8580309.00,25, 104584
1003, 1523569.00, 9798081.00, 8580269.00,25, 104688
1004, 1523502.00, 9798158.00, 8580334.00,25, 104793
1005, 1523399.00, 9798170.00, 8580406.00,25, 104897
1006, 1523125.00, 9798378.00, 8580192.00,25, 105002
1007, 1522873.00, 9798543.00, 8580220.00,25, 105107
1008, 1522706.00, 9798693.00, 8580549.00,25, 105211
1009, 1522514.00, 9798808.00, 8580487.00,25, 105316
1010, 1522406.00, 9798874.00, 8580305.00,25, 105420
1011, 1522339.00, 9798917.00, 8580442.00,25, 105525
1012, 1522319.00, 9798902.00, 8580455.00,25, 105629
1013, 1522333.00, 9798838.00, 8580565.00,25, 105734
1014, 1522377.00, 9798682.00, 8580379.00,25, 105839
1015, 1522586.00, 9798543.00, 8580400.00,25, 105943
1016, 1522793.00, 9798366.00, 8580473.00,25, 106048
1017, 1522975.00, 9798163.00, 8580363.00,25, 106152
1018, 1523109.00, 9797995.00, 8580563.00,25, 106257
1019, 1523251.00, 9797893.00, 8580472.00,25, 106361
1020, 1523322.00, 9797762.00, 8580160.00,25, 106466
1021, 1523298.00, 9797667.00, 8579874.00,25, 106571
1022, 1523252.00, 9797724.00, 8580267.00,25, 106675
1023, 1523137.00, 9797736.00, 8580505.00,25, 106780
1024, 1523001.00, 9797862.00, 8580271.00,25, 106884
1025, 1522784.00, 9798010.00, 8580456.00,25, 106989
1026, 1522587.00, 9798149.00, 8580669.00,25, 107094
1027, 1522367.00, 9798254.00, 8580572.00,25, 107198
1028, 1522205.00, 9798354.00, 8580337.00,25, 107303
1029, 1522086.00, 9798414.00, 8580174.00,25, 107407
1030, 1521972.00, 9798423.00, 8580233.00,25, 107512
1031, 1521995.00, 9798307.00, 8580545.00,25, 107616
1032, 1522091.00, 9798212.00, 8580592.00,25, 107721
1033, 1522149.00, 9798125.00, 8580511.00,25, 107826
1034, 1522296.00, 9797929.00, 8580407.00,25, 107930
1035, 1522487.00, 9797820.00, 8580371.00,25, 108035
1036, 1522641.00, 9797717.00, 8580451.00,25, 108139
1037, 1522828.00, 9797554.00, 8580245.00,25, 108244
1038, 1522921.00, 9797317.00, 8580126.00,25, 108348
1039, 1522937.00, 9797231.00, 8580357.00,25, 108453
1040, 1522931.00, 9797273.00, 8580151.00,25, 108558
1041, 1522855.00, 9797281.00, 8580116.00,25, 108662
1042, 1522715.00, 9797327.00, 8580470.00,25, 108767
1043, 1522550.00, 9797513.00, 8580597.00,25, 108871
1044, 1522329.00, 9797667.00, 8580689.00,25, 108976
1045, 1522143.00, 9797773.00, 8580463.00,25, 109080
1046, 1522000.00, 9797935.00, 8580413.00,25, 109185
1047, 1521872.00, 9797954.00, 8580524.00,25, 109290
1048, 1521811.00, 9797954.00, 8580234.00,25, 109394
1049, 1521734.00, 9797948.00, 8580521.00,25, 109499
1050, 1521803.00, 9797836.00, 8580511.00,25, 109603
1051, 1521901.00, 9797748.00, 8580269.00,25, 109708
1052, 1522013.00, 9797649.00, 8580229.00,25, 109813
1053, 1522205.00, 9797318.00, 8580293.00,25, 109917
1054, 1522390.00, 9797162.00, 8580338.00,25, 110022
1055, 1522581.00, 9797007.00, 8580339.00,25, 110126
1056, 1522665.00, 9796923.00, 8580299.00,25, 110231
1057, 1522719.00, 9796918.00, 8580254.00,25, 110335
1058, 1522634.00, 9796909.00, 8580435.00,25, 110440
1059, 1522586.00, 9796956.00, 8580165.00,25, 110545
1060, 1522539.00, 9796999.00, 8580213.00,25, 110649
1061, 1522348.00, 9797109.00, 8580402.00,25, 110754
1062, 1522176.00, 9797259.00, 8580589.00,25, 110858
1063, 1522042.00, 9797388.00, 8580554.00,25, 110963
1064, 1521849.00, 9797488.00, 8580137.00,25, 111067
1065, 1521657.00, 9797557.00, 8580251.00,25, 111172
1066, 1521633.00, 9797567.00, 8580532.00,25, 111277
1067, 1521615.00, 9797525.00, 8580396.00,25, 111381
1068, 1521621.00, 9797464.00, 8580427.00,25, 111486
1069, 1521681.00, 9797280.00, 8580428.00,25, 111590
1070, 1521787.00, 9797132.00, 8580441.00,25, 111695
1071, 1521903.00, 9796994.00, 8580606.00,25, 111800
1072, 1522011.00, 9796880.00, 8580502.00,25, 111904
1073, 1522101.00, 9796715.00, 8580478.00,25, 112009
1074, 1522265.00, 9796640.00, 8580496.00,25, 112113
1075, 1522397.00, 9796613.00, 8580459.00,25, 112218
1076, 1522371.00, 9796565.00, 8580574.00,25, 112322
1077, 1522392.00, 9796604.00, 8580564.00,25, 112427
1078, 1522342.00, 9796660.00, 8580568.00,25, 112532
1079, 1522289.00, 9796622.00, 8580256.00,25, 112636
1080, 1522162.00, 9796692.00, 8580446.00,25, 112741
1081, 1522000.00, 9796767.00, 8580647.00,25, 112845
1082, 1521828.00, 9796809.00, 8580739.00,25, 112950
1083, 1521658.00, 9796887.00, 8580406.00,25, 113054
1084, 1521465.00, 9796973.00, 8580666.00,25, 113159
1085, 1521363.00, 9797036.00, 8580738.00,25, 113264
1086, 1521362.00, 9796985.00, 8580580.00,25, 113368
1087, 1521368.00, 9796975.00, 8580462.00,25, 113473
1088, 1521311.00, 9796986.00, 8580572.00,25, 113577
1089, 1521334.00, 9796951.00, 8580397.00,25, 113682
1090, 1521463.00, 9796960.00, 8580629.00,25, 113786
1091, 1521506.00, 9796941.00, 8580646.00,25, 113891
1092, 1521622.00, 9796834.00, 8580577.00,25, 113996
1093, 1521641.00, 9796616.00, 8580600.00,25, 114100
1094, 1521676.00, 9796490.00, 8580575.00,25, 114205
1095, 1521744.00, 9796404.00, 8580401.00,25, 114309
1096, 1521782.00, 9796259.00, 8580328.00,25, 114414
1097, 1521783.00, 9796160.00, 8580274.00,25, 114518
1098, 1521708.00, 9796201.00, 8580225.00,25, 114623
1099, 1521689.00, 9796183.00, 8580519.00,25, 114728
1100, 1521661.00, 9796183.00, 8580167.00,25, 114832
1101, 1521581.00, 9796291.00, 8580310.00,25, 114937
1102, 1521578.00, 9796352.00, 8580591.00,25, 115041
1103, 1521522.00, 9796379.00, 8580757.00,25, 115146
1104, 1521488.00, 9796449.00, 8580662.00,25, 115250
1105, 1521463.00, 9796478.00, 8580453.00,25, 115355
1106, 1521369.00, 9796523.00, 8580451.00,25, 115460
1107, 1521381.00, 9796523.00, 8580680.00,25, 115564
1108, 1521378.00, 9796514.00, 8580565.00,25, 115669
1109, 1521360.00, 9796293.00, 8580239.00,25, 115773
1110, 1521374.00, 9796277.00, 8580189.00,25, 115878
1111, 1521413.00, 9796251.00, 8580671.00,25, 115982
1112, 1521457.00, 9796110.00, 8580837.00,25, 116087
1113, 1521483.00, 9795963.00, 8580896.00,25, 116192
1114, 1521488.00, 9795877.00, 8580625.00,25, 116296
1115, 1521461.00, 9795876.00, 8580633.00,25, 116401
1116, 1521486.00, 9795868.00, 8580796.00,25, 116505
1117, 1521530.00, 9795659.00, 8580160.00,25, 116610
1118, 1521608.00, 9795625.00, 8579972.00,25, 116714
1119, 1521619.00, 9795608.00, 8579684.00,25, 116819
1120, 1521815.00, 9795432.00, 8578776.00,25, 116924
1121, 1521922.00, 9795197.00, 8578215.00,25, 117028
1122, 1522010.00, 9795064.00, 8577843.00,25, 117133
1123, 1522688.00, 9794755.00, 8576275.00,25, 117237
1124, 1525035.00, 9793586.00, 8571391.00,25, 117342
1125, 1527396.00, 9789521.00, 8561405.00,25, 117446
1126, 1529526.00, 9788056.00, 8558104.00,25, 117551
1127, 1533916.00, 9784991.00, 8552192.00,25, 117656
1128, 1536528.00, 9783464.00, 8549841.00,25, 117760
1129, 1539536.00, 9781891.00, 8547450.00,25, 117865
1130, 1542944.00, 9779234.00, 8545582.00,25, 117969
1131, 1543800.00, 9778609.00, 8546204.00,25, 118074
1132, 1548057.00, 9777664.00, 8538943.00,25, 118178
1133, 1554506.00, 9769795.00, 8536604.00,25, 118283
1134, 1556601.00, 9769163.00, 8536531.00,25, 118388
1135, 1557404.00, 9768157.00, 8536841.00,25, 118492
1136, 1557954.00, 9767682.00, 8536750.00,25, 118597
1137, 1558308.00, 9767834.00, 8536560.00,25, 118701
1138, 1558908.00, 9767752.00, 8536583.00,25, 118806
1139, 1559463.00, 9767424.00, 8536478.00,25, 118910
1140, 1559934.00, 9767143.00, 8536612.00,25, 119015
1141, 1560812.00, 9766988.00, 8536630.00,25, 119120
1142, 1561527.00, 9766711.00, 8536318.00,25, 119224
1143, 1561660.00, 9766562.00, 8536406.00,25, 119329
1144, 1561756.00, 9766713.00, 8536545.00,25, 119433
1145, 1562277.00, 9766724.00, 8536732.00,25, 119538
1146, 1562569.00, 9766446.00, 8536598.00,25, 119642
1147, 1562510.00, 9766175.00, 8536697.00,25, 119747
1148, 1562359.00, 9765968.00, 8536581.00,25, 119851
1149, 1562176.00, 9766072.00, 8536482.00,25, 119956
1150, 1562196.00, 9765788.00, 8536477.00,25, 120061
1151, 1562413.00, 9765268.00, 8536505.00,25, 120165
1152, 1562607.00, 9764974.00, 8536337.00,25, 120270
1153, 1562764.00, 9764886.00, 8544351.00,25, 120374
1154, 1562981.00, 9764794.00, 8556205.00,25, 120479
1155, 1563259.00, 9764622.00, 8539629.00,25, 120584
1156, 1563487.00, 9764587.00, 8536649.00,25, 120688
1157, 1563652.00, 9764703.00, 8536578.00,25, 120793
1158, 1563859.00, 9764645.00, 8536655.00,25, 120897
1159, 1564020.00, 9764594.00, 8536299.00,25, 121002
1160, 1564369.00, 9764477.00, 8536145.00,25, 121106
1161, 1564835.00, 9764365.00, 8536477.00,25, 121211
1162, 1564962.00, 9764291.00, 8536618.00,25, 121316
1163, 1564778.00, 9764349.00, 8536712.00,25, 121420
1164, 1564638.00, 9764496.00, 8536667.00,25, 121525
1165, 1564530.00, 9764574.00, 8536495.00,25, 121629
1166, 1564411.00, 9764418.00, 8536617.00,25, 121734
1167, 1564330.00, 9764424.00, 8536387.00,25, 121838
1168, 1564273.00, 9764419.00, 8536559.00,25, 121943
1169, 1564243.00, 9764349.00, 8536496.00,25, 122048
1170, 1564403.00, 9763989.00, 8536479.00,25, 122152
1171, 1564560.00, 9763655.00, 8536398.00,25, 122257
1172, 1564671.00, 9763562.00, 8536509.00,25, 122361
1173, 1564819.00, 9763359.00, 8536464.00,25, 122466
1174, 1565007.00, 9763312.00, 8536935.00,25, 122570
1175, 1565198.00, 9763364.00, 8537026.00,25, 122675
1176, 1565357.00, 9763347.00, 8536749.00,25, 122780
1177, 1565561.00, 9763388.00, 8536505.00,25, 122884
1178, 1565698.00, 9763361.00, 8536550.00,25, 122989
1179, 1565915.00, 9763351.00, 8536722.00,25, 123093
1180, 1566242.00, 9763206.00, 8536501.00,25, 123198
1181, 1566275.00, 9763079.00, 8536629.00,25, 123302
1182, 1566106.00, 9763122.00, 8536965.00,25, 123407
1183, 1565913.00, 9763311.00, 8536862.00,25, 123512
1184, 1565725.00, 9763279.00, 8536901.00,25, 123616
1185, 1565548.00, 9763113.00, 8536936.00,25, 123721
1186, 1565378.00, 9763010.00, 8536944.00,25, 123825
1187, 1565327.00, 9762990.00, 8536805.00,25, 123930
1188, 1565385.00, 9762853.00, 8536594.00,25, 124035
1189, 1565489.00, 9762464.00, 8536675.00,25, 124139
1190, 1565633.00, 9762436.00, 8536575.00,25, 124244
1191, 1565790.00, 9762489.00, 8536601.00,25, 124348
1192, 1565916.00, 9762510.00, 8536641.00,25, 124453
1193, 1566126.00, 9762434.00, 8536688.00,25, 124557
1194, 1566308.00, 9762379.00, 8536836.00,25, 124662
1195, 1566464.00, 9762324.00, 8536861.00,25, 124767
1196, 1566592.00, 9762351.00, 8536664.00,25, 124871
1197, 1566662.00, 9762389.00, 8536579.00,25, 124976
1198, 1566841.00, 9762279.00, 8536761.00,25, 125080
1199, 1566934.00, 9762175.00, 8536766.00,25, 125185
1200, 1566854.00, 9762165.00, 8536621.00,25, 125289
1201, 1566704.00, 9762195.00, 8536773.00,25, 125394
1202, 1566526.00, 9762253.00, 8536860.00,25, 125499
1203, 1566369.00, 9762228.00, 8536742.00,25, 125603
1204, 1566212.00, 9762137.00, 8536689.00,25, 125708
1205, 1566077.00, 9762036.00, 8536733.00,25, 125812
1206, 1566032.00, 9761940.00, 8536623.00,25, 125917
1207, 1566088.00, 9761899.00, 8536453.00,25, 126022
1208, 1566233.00, 9761843.00, 8536714.00,25, 126126
1209, 1566324.00, 9761830.00, 8536583.00,25, 126231
1210, 1566442.00, 9761907.00, 8536894.00,25, 126335
1211, 1566601.00, 9761925.00, 8536764.00,25, 126440
1212, 1566786.00, 9761890.00, 8536630.00,25, 126544
1213, 1566957.00, 9761824.00, 8536384.00,25, 126649
1214, 1567065.00, 9761805.00, 8536346.00,25, 126754
1215, 1567168.00, 9761738.00, 8536568.00,25, 126858
1216, 1567242.00, 9761716.00, 8536354.00,25, 126963
1217, 1567221.00, 9761732.00, 8536416.00,25, 127067
1218, 1567139.00, 9761729.00, 8536350.00,25, 127172
1219, 1567020.00, 9761705.00, 8536230.00,25, 127276
1220, 1566817.00, 9761721.00, 8536572.00,25, 127381
1221, 1566614.00, 9761707.00, 8536668.00,25, 127486
1222, 1566382.00, 9761676.00, 8536563.00,25, 127590
1223, 1566270.00, 9761629.00, 8536486.00,25, 127695
1224, 1566196.00, 9761519.00, 8536642.00,25, 127799
1225, 1566160.00, 9761489.00, 8536530.00,25, 127904
1226, 1566221.00, 9761482.00, 8536360.00,25, 128009
1227, 1566282.00, 9761510.00, 8536335.00,25, 128113
1228, 1566367.00, 9761576.00, 8536423.00,25, 128218
1229, 1566493.00, 9761622.00, 8536605.00,25, 128322
1230, 1566655.00, 9761641.00, 8536211.00,25, 128427
1231, 1566848.00, 9761573.00, 8536575.00,25, 128531
1232, 1567015.00, 9761491.00, 8536674.00,25, 128636
1233, 1567140.00, 9761419.00, 8536714.00,25, 128741
1234, 1567212.00, 9761409.00, 8536602.00,25, 128845
1235, 1567202.00, 9761385.00, 8536492.00,25, 128950
1236, 1567108.00, 9761358.00, 8536136.00,25, 129054
1237, 1567007.00, 9761270.00, 8536218.00,25, 129159
1238, 1566858.00, 9761315.00, 8536819.00,25, 129263
1239, 1566686.00, 9761380.00, 8536706.00,25, 129368
1240, 1566524.00, 9761404.00, 8536591.00,25, 129473
1241, 1566339.00, 9761527.00, 8536544.00,25, 129577
1242, 1566306.00, 9761525.00, 8536658.00,25, 129682
1243, 1566280.00, 9761433.00, 8536517.00,25, 129786
1244, 1566197.00, 9761431.00, 8536277.00,25, 129891
1245, 1566169.00, 9761699.00, 8536416.00,25, 129996
1246, 1566184.00, 9761675.00, 8536445.00,25, 130100
1247, 1566314.00, 9761531.00, 8536514.00,25, 130205
1248, 1566476.00, 9761415.00, 8536412.00,25, 130309
1249, 1566566.00, 9761332.00, 8536390.00,25, 130414
1250, 1566667.00, 9761322.00, 8536175.00,25, 130518
1251, 1566763.00, 9761235.00, 8536211.00,25, 130623
1252, 1566847.00, 9761035.00, 8536609.00,25, 130728
1253, 1566812.00, 9760868.00, 8536355.00,25, 130832
1254, 1566810.00, 9760810.00, 8536188.00,25, 130937
1255, 1566763.00, 9760767.00, 8536506.00,25, 131041
1256, 1566914.00, 9760621.00, 8536391.00,25, 131146
1257, 1567522.00, 9760417.00, 8535182.00,25, 131250
1258, 1573054.00, 9758820.00, 8532441.00,25, 131355
1259, 1597178.00, 9749146.00, 8518217.00,25, 131460
1260, 1627016.00, 9724467.00, 8510198.00,25, 131564
1261, 1638029.00, 9703439.00, 8507842.00,25, 131669
1262, 1658778.00, 9687596.00, 8502353.00,25, 131773
1263, 1676891.00, 9677267.00, 8496551.00,25, 131878
1264, 1678707.00, 9678008.00, 8495720.00,25, 131982
1265, 1679646.00, 9678393.00, 8496712.00,25, 132087
1266, 1681761.00, 9678286.00, 8495835.00,25, 132192
1267, 1688127.00, 9675347.00, 8493341.00,25, 132296
1268, 1692301.00, 9670603.00, 8492375.00,25, 132401
1269, 1693465.00, 9670080.00, 8492658.00,25, 132505
1270, 1694170.00, 9670118.00, 8492504.00,25, 132610
1271, 1694916.00, 9669966.00, 8492463.00,25, 132714
1272, 1695647.00, 9669817.00, 8492665.00,25, 132819
1273, 1696037.00, 9669859.00, 8492557.00,25, 132924
1274, 1696314.00, 9670071.00, 8492648.00,25, 133028
1275, 1696853.00, 9670238.00, 8492808.00,25, 133133
1276, 1697778.00, 9670263.00, 8492722.00,25, 133237
1277, 1699843.00, 9668326.00, 8492645.00,25, 133342
1278, 1701974.00, 9667025.00, 8492538.00,25, 133446
1279, 1702961.00, 9666687.00, 8492495.00,25, 133551
