Date: 27.3.2020 , In use by: Mena
Daytime: 10:45:38, Temperature: 25°C
ID, strain1, strain2, strain3, strain4, strain5, strain6, temp [°C], runtime [ms]
24, 5184860.00, 6375398.00, 8398085.00, 5840449.00, 4023353.00, 16777215.00, 25, 6714
25, 5184798.00, 6374817.00, 8398011.00, 5827407.00, 4228463.00, 16777215.00, 25, 6895
26, 5194394.00, 6387265.00, 8398097.00, 5811267.00, 4259089.00, 16777215.00, 25, 7077
27, 5189672.00, 6384141.00, 8538463.00, 5813547.00, 4341592.00, 16777215.00, 25, 7349
28, 5185519.00, 6380987.00, 8397989.00, 5808980.00, 4279895.00, 16777215.00, 25, 7531
29, 5182031.00, 6378384.00, 8397879.00, 5806751.00, 4329725.00, 16777215.00, 25, 7621
30, 5179583.00, 6375394.00, 8397966.00, 5805518.00, 3757097.00, 16777215.00, 25, 7712
31, 5171049.00, 6366889.00, 8398043.00, 5832262.00, 3883391.00, 16777215.00, 25, 7984
32, 5173581.00, 6379693.00, 8398041.00, 5821237.00, 5274401.00, 16777215.00, 25, 8256
33, 5173579.00, 6375113.00, 8397993.00, 5809679.00, 6147977.00, 16777215.00, 25, 8619
34, 5194036.00, 6394601.00, 8397973.00, 5838420.00, 6644092.00, 16777215.00, 25, 8982
35, 5205606.00, 6412509.00, 8398017.00, 5823230.00, 7844273.00, 16777215.00, 25, 9345
36, 5193503.00, 6389238.00, 8397987.00, 5774214.00, 7858968.00, 16777215.00, 25, 9708
37, 5176393.00, 6322089.00, 8398051.00, 5622401.00, 7877054.00, 16777215.00, 25, 10071
38, 5175343.00, 6297376.00, 8398047.00, 5544843.00, 7889909.00, 16777215.00, 25, 10252
39, 5186954.00, 6319795.00, 8398090.00, 5481044.00, 7928437.00, 16777215.00, 25, 10434
40, 5241400.00, 6377921.00, 8398012.00, 5616097.00, 7933614.00, 16777215.00, 25, 10797
41, 5243894.00, 6367879.00, 8398072.00, 5545069.00, 7922897.00, 16777215.00, 25, 10978
42, 5229950.00, 6349317.00, 8397918.00, 5482060.00, 7934200.00, 16777215.00, 25, 11160
43, 5216870.00, 6336295.00, 8397928.00, 5445236.00, 7927042.00, 16777215.00, 25, 11432
44, 5206403.00, 6321007.00, 8398060.00, 5429469.00, 7929332.00, 16777215.00, 25, 11613
BASELINE Time: 10:48:43
RECORDING Time: 10:48:45
1, 5215247.00, 6327682.00, 8398040.00, 5477409.00, 7973043.00, 16777215.00, 25, 0
2, 5221976.00, 6336314.00, 8398045.00, 5490293.00, 7974286.00, 16777215.00, 25, 0
3, 5223227.00, 6337525.00, 8397978.00, 5506684.00, 7983146.00, 16777215.00, 25, 272
4, 5227285.00, 6346495.00, 8397986.00, 5533264.00, 7985723.00, 16777215.00, 25, 544
5, 5219295.00, 6332121.00, 8397952.00, 5374262.00, 7969413.00, 16777215.00, 25, 907
6, 5196406.00, 6309689.00, 8398057.00, 5387420.00, 7977118.00, 16777215.00, 25, 1179
7, 5200525.00, 6335384.00, 8398018.00, 5558365.00, 7974460.00, 16777215.00, 25, 1361
8, 5193483.00, 6349206.00, 8398134.00, 5745000.00, 7975690.00, 16777215.00, 25, 1633
9, 5209417.00, 6367073.00, 8397893.00, 5772852.00, 7983588.00, 16777215.00, 25, 1905
10, 5215142.00, 6353734.00, 8398110.00, 5686871.00, 8041196.00, 16777215.00, 25, 2177
11, 5196996.00, 6311479.00, 8397962.00, 5672742.00, 8178125.00, 16777215.00, 25, 2450
12, 5239043.00, 6374332.00, 8398059.00, 5706711.00, 4347053.00, 16777215.00, 25, 2722
13, 5271344.00, 6400753.00, 8398011.00, 5746525.00, 136704.00, 16777215.00, 25, 3085
14, 5230961.00, 6382439.00, 8398022.00, 5808671.00, 333115.00, 16777215.00, 25, 3538
15, 5215768.00, 6366320.00, 8398058.00, 5871833.00, 223470.00, 16777215.00, 25, 3811
16, 5199184.00, 6346738.00, 8398112.00, 5861406.00, 103323.00, 16777215.00, 25, 3992
17, 5223355.00, 6327576.00, 8397992.00, 5556281.00, 0.00, 16777215.00, 25, 4264
18, 5289756.00, 6381541.00, 8398133.00, 5695719.00, 0.00, 16777215.00, 25, 4446
19, 5282205.00, 6366681.00, 8398114.00, 5684544.00, 0.00, 16777215.00, 25, 4627
20, 5264216.00, 6353770.00, 8398132.00, 5644790.00, 0.00, 16777215.00, 25, 4809
21, 5248902.00, 6349005.00, 8398017.00, 5617511.00, 0.00, 16777215.00, 25, 5081
22, 5246998.00, 6343529.00, 8397939.00, 5559627.00, 0.00, 16777215.00, 25, 5263
23, 5245024.00, 6343968.00, 8398088.00, 5566687.00, 0.00, 16777215.00, 25, 5444
24, 5222290.00, 6330855.00, 8398100.00, 5538873.00, 0.00, 16777215.00, 25, 5807
25, 5226866.00, 6334646.00, 8397977.00, 5492915.00, 0.00, 16777215.00, 25, 6079
26, 5232457.00, 6333057.00, 8398036.00, 5416726.00, 0.00, 16777215.00, 25, 6442
27, 5224143.00, 6329909.00, 8397953.00, 5414882.00, 0.00, 16777215.00, 25, 6805
28, 5222622.00, 6329136.00, 8398037.00, 5408781.00, 0.00, 16777215.00, 25, 7077
29, 5219010.00, 6325174.00, 8398050.00, 5407273.00, 0.00, 16777215.00, 25, 7349
30, 5222944.00, 6329682.00, 8398117.00, 5415142.00, 0.00, 16777215.00, 25, 7712
31, 5223414.00, 6329854.00, 8397997.00, 5411656.00, 0.00, 16777215.00, 25, 7984
32, 5217403.00, 6321167.00, 8398039.00, 5406149.00, 0.00, 16777215.00, 25, 8347
33, 5220860.00, 6330917.00, 8398050.00, 5415822.00, 0.00, 16777215.00, 25, 8620
34, 5216955.00, 6326459.00, 8397995.00, 5420082.00, 0.00, 16777215.00, 25, 8892
35, 5215116.00, 6327977.00, 8398025.00, 5440374.00, 0.00, 16777215.00, 25, 9164
36, 5220544.00, 6335400.00, 8398006.00, 5457287.00, 0.00, 16777215.00, 25, 9436
37, 5220627.00, 6336503.00, 8397938.00, 5463346.00, 0.00, 16777215.00, 25, 9708
38, 5216097.00, 6331196.00, 8398009.00, 5454858.00, 0.00, 16777215.00, 25, 9981
39, 5216890.00, 6331696.00, 8398053.00, 5458259.00, 0.00, 16777215.00, 25, 10253
40, 5218857.00, 6330030.00, 8398006.00, 5448859.00, 0.00, 16777215.00, 25, 10525
41, 5216825.00, 6330410.00, 8398032.00, 5448404.00, 0.00, 16777215.00, 25, 10797
42, 5236680.00, 6377572.00, 8398034.00, 5502773.00, 0.00, 16777215.00, 25, 11160
43, 5259259.00, 6404874.00, 8398067.00, 5556992.00, 0.00, 16777215.00, 25, 11342
44, 5264397.00, 6392229.00, 8398062.00, 5580406.00, 0.00, 16777215.00, 25, 11614
45, 5229515.00, 6354942.00, 8398012.00, 5563156.00, 0.00, 16777215.00, 25, 11977
46, 5227430.00, 6376967.00, 8397949.00, 5596143.00, 0.00, 16777215.00, 25, 12249
47, 5227092.00, 6377444.00, 8398166.00, 5599861.00, 0.00, 16777215.00, 25, 12612
48, 5234760.00, 6369802.00, 8398056.00, 5712324.00, 0.00, 16777215.00, 25, 12885
49, 5249218.00, 6414788.00, 8398079.00, 5769870.00, 4057582.00, 16777215.00, 25, 13248
50, 5230140.00, 6401754.00, 8398018.00, 5750078.00, 3917595.00, 16777215.00, 25, 13611
51, 5218431.00, 6357973.00, 8397948.00, 5666900.00, 3840101.00, 16777215.00, 25, 13974
52, 5198278.00, 6326783.00, 8398013.00, 5612657.00, 3823106.00, 16777215.00, 25, 14246
53, 5213656.00, 6362684.00, 8397980.00, 5658287.00, 3801759.00, 16777215.00, 25, 14518
54, 5232696.00, 6356085.00, 8398075.00, 5460047.00, 3769444.00, 16777215.00, 25, 14791
55, 5216201.00, 6349684.00, 8398006.00, 5511420.00, 3747855.00, 16777215.00, 25, 15063
56, 5227274.00, 6371865.00, 8397958.00, 5609848.00, 3716244.00, 16777215.00, 25, 15335
57, 5230265.00, 6368604.00, 8398115.00, 5604098.00, 3707349.00, 16777215.00, 25, 15607
58, 5214972.00, 6330222.00, 8398058.00, 5527611.00, 3687556.00, 16777215.00, 25, 15970
59, 5220877.00, 6344549.00, 8398149.00, 5551752.00, 3674547.00, 16777215.00, 25, 16243
RECORDING Time: 10:49:2
BASELINE Time: 10:49:4
1, 5234094.00, 6358639.00, 8397986.00, 5594022.00, 3655815.00, 16777215.00, 25, 0
2, 5238569.00, 6363566.00, 8397947.00, 5611221.00, 3647744.00, 16777215.00, 25, 0
3, 5242045.00, 6368685.00, 8398030.00, 5637832.00, 3644284.00, 16777215.00, 25, 272
4, 5241897.00, 6367691.00, 8398033.00, 5629757.00, 3634435.00, 16777215.00, 25, 544
5, 5241244.00, 6369563.00, 8397907.00, 5645189.00, 3631538.00, 16777215.00, 25, 816
6, 5243730.00, 6376124.00, 8398053.00, 5660929.00, 3634012.00, 16777215.00, 25, 1089
7, 5247218.00, 6380789.00, 8398037.00, 5649938.00, 3638428.00, 16777215.00, 25, 1361
8, 5250873.00, 6387771.00, 8398097.00, 5632425.00, 3615138.00, 16777215.00, 25, 1724
9, 5238384.00, 6371091.00, 8397950.00, 5519379.00, 3543116.00, 16777215.00, 25, 1996
10, 5230831.00, 6367854.00, 8397940.00, 5572165.00, 3493998.00, 16777215.00, 25, 2359
11, 5233374.00, 6379116.00, 8398042.00, 5553094.00, 3483797.00, 16777215.00, 25, 2722
12, 5229458.00, 6381210.00, 8398010.00, 5567480.00, 3479212.00, 16777215.00, 25, 2994
13, 5234970.00, 6389664.00, 8398008.00, 5599867.00, 3477028.00, 16777215.00, 25, 3266
14, 5241196.00, 6396350.00, 8398053.00, 5621587.00, 3495629.00, 16777215.00, 25, 3539
15, 5247881.00, 6391904.00, 8397935.00, 5620825.00, 3515709.00, 16777215.00, 25, 3720
16, 5231359.00, 6361772.00, 8398096.00, 5544302.00, 3480229.00, 16777215.00, 25, 3992
17, 5217263.00, 6343231.00, 8398015.00, 5549684.00, 3496462.00, 16777215.00, 25, 4355
BASELINE Time: 10:49:9
