Date: 27.3.2020 , In use by: Mena
Daytime: 10:49:48, Temperature: 25°C
ID, strain1, strain2, strain3, strain4, strain5, strain6, temp [°C], runtime [ms]
19, 5173178.00, 6376859.00, 8398003.00, 5776000.00, 6390933.00, 16777215.00, 25, 4626
20, 5166380.00, 6375048.00, 8397885.00, 5773850.00, 6308242.00, 16777215.00, 25, 4898
21, 5166107.00, 6380563.00, 8397939.00, 5782720.00, 5816589.00, 16777215.00, 25, 5079
22, 5171560.00, 6384218.00, 8397958.00, 5769675.00, 5608391.00, 16777215.00, 25, 5261
23, 5167599.00, 6376348.00, 8397942.00, 5732153.00, 5495050.00, 16777215.00, 25, 5533
24, 5163821.00, 6372584.00, 8397975.00, 5723900.00, 5152737.00, 16777215.00, 25, 5805
25, 5167920.00, 6378769.00, 8398001.00, 5721293.00, 4458076.00, 16777215.00, 25, 5986
26, 5168264.00, 6383097.00, 8397914.00, 5742200.00, 4524240.00, 16777215.00, 25, 6258
27, 5168239.00, 6381101.00, 8398003.00, 5741742.00, 4564512.00, 16777215.00, 25, 6531
28, 5176576.00, 6386206.00, 8397986.00, 5709338.00, 3424312.00, 16777215.00, 25, 6894
29, 5174673.00, 6380418.00, 8397972.00, 5687878.00, 2894414.00, 16777215.00, 25, 7166
30, 5170978.00, 6377947.00, 8398027.00, 5679500.00, 3488553.00, 16777215.00, 25, 7529
31, 5171519.00, 6379122.00, 8398032.00, 5692701.00, 4244093.00, 16777215.00, 25, 7710
32, 5166492.00, 6382204.00, 8397968.00, 5726416.00, 3396014.00, 16777215.00, 25, 7982
33, 5168916.00, 6387293.00, 8398037.00, 5756361.00, 3195830.00, 16777215.00, 25, 8345
34, 5171792.00, 6387373.00, 8398056.00, 5741268.00, 3109841.00, 16777215.00, 25, 8617
35, 5168561.00, 6380712.00, 8398024.00, 5740833.00, 2842194.00, 16777215.00, 25, 8980
36, 5170489.00, 6381877.00, 8397992.00, 5754202.00, 2534592.00, 16777215.00, 25, 9253
37, 5173565.00, 6384888.00, 8398006.00, 5713475.00, 2205737.00, 16777215.00, 25, 9615
38, 5176068.00, 6384151.00, 8397928.00, 5671655.00, 2797438.00, 16777215.00, 25, 9888
39, 5168530.00, 6377383.00, 8398027.00, 5660611.00, 2861420.00, 16777215.00, 25, 10069
40, 5166882.00, 6379707.00, 8398012.00, 5683775.00, 3008415.00, 16777215.00, 25, 10341
41, 5159359.00, 6381121.00, 8397951.00, 5743236.00, 2564023.00, 16777215.00, 25, 10613
42, 5160307.00, 6385426.00, 8397915.00, 5768950.00, 2024268.00, 16777215.00, 25, 10976
43, 5157251.00, 6375797.00, 8398031.00, 5744374.00, 2286576.00, 16777215.00, 25, 11248
44, 5157151.00, 6371747.00, 8397931.00, 5703715.00, 6198800.00, 16777215.00, 25, 11611
45, 5143291.00, 6368036.00, 1257471.00, 5726432.00, 5790009.00, 16777215.00, 25, 11883
46, 5140083.00, 6367636.00, 8397963.00, 5735268.00, 4772435.00, 16777215.00, 25, 12065
47, 5137462.00, 6367040.00, 8398026.00, 5707969.00, 4637914.00, 16777215.00, 25, 12337
48, 5146882.00, 6372805.00, 8397931.00, 5717235.00, 2735239.00, 16777215.00, 25, 12518
49, 5148531.00, 6376401.00, 8397949.00, 5721635.00, 1159444.00, 16777215.00, 25, 12700
50, 5165571.00, 6382340.00, 8397933.00, 5683758.00, 3974783.00, 16777215.00, 25, 12972
51, 5168014.00, 6378941.00, 8397957.00, 5644624.00, 4724532.00, 16777215.00, 25, 13244
52, 5165856.00, 6375709.00, 8397965.00, 5626231.00, 7409907.00, 16777215.00, 25, 13426
53, 5160798.00, 6369618.00, 8398020.00, 5615207.00, 7415025.00, 16777215.00, 25, 13788
54, 5169520.00, 6324058.00, 8397964.00, 5454305.00, 7535972.00, 16777215.00, 25, 14151
55, 5171564.00, 6302223.00, 8397906.00, 5368798.00, 7540517.00, 16777215.00, 25, 14514
56, 5181570.00, 6308175.00, 8397825.00, 5365138.00, 7549570.00, 16777215.00, 25, 14786
57, 5195403.00, 6313023.00, 8397785.00, 5390707.00, 7541030.00, 16777215.00, 25, 15058
58, 5189633.00, 6300719.00, 8397913.00, 5381565.00, 7566729.00, 16777215.00, 25, 15330
BASELINE Time: 10:52:24
RECORDING Time: 10:52:27
1, 5190099.00, 6321643.00, 8397950.00, 5443428.00, 7677122.00, 16777215.00, 25, 0
2, 5189604.00, 6326443.00, 8397875.00, 5451086.00, 7660583.00, 16777215.00, 25, 0
3, 5189907.00, 6321982.00, 8397924.00, 5462324.00, 7651118.00, 16777215.00, 25, 272
4, 5197849.00, 6332862.00, 8398087.00, 5452002.00, 7666549.00, 16777215.00, 25, 635
5, 5196629.00, 6313002.00, 8398038.00, 5295997.00, 7621989.00, 16777215.00, 25, 998
6, 5183867.00, 6339295.00, 8398035.00, 5541582.00, 7941678.00, 16777215.00, 25, 1361
7, 5203483.00, 6374164.00, 8397924.00, 5588906.00, 7938400.00, 16777215.00, 25, 1633
8, 5251963.00, 6424965.00, 8398031.00, 5713746.00, 8031655.00, 16777215.00, 25, 1996
9, 5292550.00, 6443065.00, 8398069.00, 5674311.00, 4280338.00, 16777215.00, 25, 2268
10, 5255603.00, 6409539.00, 8398015.00, 5693547.00, 0.00, 16777215.00, 25, 2631
11, 5218203.00, 6369072.00, 8398073.00, 5674312.00, 202207.00, 16777215.00, 25, 2994
12, 5169413.00, 6317982.00, 8398019.00, 5580457.00, 305733.00, 16777215.00, 25, 3266
13, 5258788.00, 6391626.00, 8397974.00, 5592426.00, 643472.00, 16777215.00, 25, 3538
14, 5303174.00, 6423562.00, 8398178.00, 5615527.00, 835355.00, 16777215.00, 25, 3720
15, 5292127.00, 6413351.00, 8397973.00, 5578994.00, 937396.00, 16777215.00, 25, 3901
16, 5265013.00, 6391602.00, 8397984.00, 5547468.00, 935032.00, 16777215.00, 25, 4083
17, 5252959.00, 6377798.00, 8398029.00, 5533793.00, 918269.00, 16777215.00, 25, 4264
18, 5277153.00, 6418701.00, 8398051.00, 5609765.00, 820766.00, 16777215.00, 25, 4627
19, 5278153.00, 6417986.00, 8398021.00, 5441669.00, 171616.00, 16777215.00, 25, 4899
20, 5279380.00, 6405233.00, 8397919.00, 5441213.00, 0.00, 16777215.00, 25, 5262
21, 5194952.00, 6327379.00, 8397922.00, 5147299.00, 0.00, 16777215.00, 25, 5534
22, 5166498.00, 6335436.00, 8397916.00, 5158317.00, 0.00, 16777215.00, 25, 5807
23, 5163868.00, 6344675.00, 8397970.00, 5212586.00, 0.00, 16777215.00, 25, 6169
24, 5164770.00, 6349942.00, 8398043.00, 5207911.00, 0.00, 16777215.00, 25, 6351
25, 5168562.00, 6356165.00, 8397993.00, 5198557.00, 0.00, 16777215.00, 25, 6442
26, 5174571.00, 6358842.00, 8398099.00, 5176989.00, 0.00, 16777215.00, 25, 6623
27, 5178550.00, 6370388.00, 8398106.00, 5125313.00, 0.00, 16777215.00, 25, 6895
28, 5173215.00, 6384732.00, 8398036.00, 5034386.00, 0.00, 16777215.00, 25, 7167
29, 5191393.00, 6416736.00, 8397970.00, 5045080.00, 0.00, 16777215.00, 25, 7440
30, 5188311.00, 6421031.00, 8397950.00, 5066158.00, 0.00, 16777215.00, 25, 7712
31, 5185217.00, 6423000.00, 8398056.00, 5081002.00, 0.00, 16777215.00, 25, 8075
32, 5187794.00, 6421989.00, 8398075.00, 5081236.00, 0.00, 16777215.00, 25, 8347
33, 5187880.00, 6424328.00, 8398125.00, 5077062.00, 0.00, 16777215.00, 25, 8710
34, 5182593.00, 6420354.00, 8398057.00, 5103127.00, 0.00, 16777215.00, 25, 8982
35, 5185869.00, 6426731.00, 8398114.00, 5111266.00, 0.00, 16777215.00, 25, 9345
36, 5187071.00, 6428526.00, 8398025.00, 5111064.00, 0.00, 16777215.00, 25, 9708
37, 5185619.00, 6423293.00, 8398089.00, 5139689.00, 0.00, 16777215.00, 25, 10071
38, 5186994.00, 6426215.00, 8398095.00, 5133245.00, 0.00, 16777215.00, 25, 10343
39, 5186922.00, 6425964.00, 8398143.00, 5129056.00, 0.00, 16777215.00, 25, 10524
40, 5185554.00, 6423449.00, 8398045.00, 5124229.00, 0.00, 16777215.00, 25, 10796
41, 5184017.00, 6421340.00, 8397903.00, 5123382.00, 0.00, 16777215.00, 25, 11068
42, 5184904.00, 6422136.00, 8397946.00, 5129041.00, 0.00, 16777215.00, 25, 11250
43, 5186739.00, 6424956.00, 8397994.00, 5136907.00, 0.00, 16777215.00, 25, 11431
44, 5189533.00, 6428354.00, 8397980.00, 5141439.00, 0.00, 16777215.00, 25, 11613
45, 5190499.00, 6429152.00, 8398060.00, 5144560.00, 0.00, 16777215.00, 25, 11794
46, 5186472.00, 6426631.00, 8397963.00, 5147676.00, 0.00, 16777215.00, 25, 12066
47, 5185952.00, 6424576.00, 8397985.00, 5147053.00, 0.00, 16777215.00, 25, 12248
48, 5186671.00, 6423947.00, 8397955.00, 5145271.00, 0.00, 16777215.00, 25, 12429
49, 5185856.00, 6422880.00, 8398024.00, 5147417.00, 0.00, 16777215.00, 25, 12883
50, 5184294.00, 6423512.00, 8398025.00, 5148984.00, 0.00, 16777215.00, 25, 13246
51, 5186492.00, 6425663.00, 8397979.00, 5148179.00, 0.00, 16777215.00, 25, 13700
52, 5186461.00, 6425452.00, 8398133.00, 5119901.00, 0.00, 16777215.00, 25, 13881
53, 5182716.00, 6423862.00, 8397803.00, 5090139.00, 0.00, 16777215.00, 25, 14153
54, 5180994.00, 6419987.00, 8397944.00, 5071461.00, 0.00, 16777215.00, 25, 14426
55, 5181070.00, 6392603.00, 8397888.00, 5076266.00, 0.00, 16777215.00, 25, 14698
56, 5191887.00, 6406541.00, 8397973.00, 5133544.00, 0.00, 16777215.00, 25, 14970
57, 5204631.00, 6433964.00, 8397970.00, 5202703.00, 0.00, 16777215.00, 25, 15242
58, 5214512.00, 6438474.00, 8397969.00, 5237183.00, 0.00, 16777215.00, 25, 15605
59, 5210326.00, 6432130.00, 8398040.00, 5228144.00, 0.00, 16777215.00, 25, 15877
60, 5208901.00, 6418927.00, 8397952.00, 5224361.00, 0.00, 16777215.00, 25, 16240
61, 5216274.00, 6435426.00, 8398086.00, 5206834.00, 0.00, 16777215.00, 25, 16422
62, 5214401.00, 6430144.00, 8398022.00, 5182775.00, 0.00, 16777215.00, 25, 16694
63, 5206606.00, 6423272.00, 8398049.00, 5167815.00, 0.00, 16777215.00, 25, 17057
64, 5207814.00, 6420136.00, 8398134.00, 5263514.00, 0.00, 16777215.00, 25, 17238
65, 5193929.00, 6405754.00, 8398065.00, 5359010.00, 0.00, 16777215.00, 25, 17420
66, 5199489.00, 6418934.00, 8398048.00, 5465677.00, 4470880.00, 16777215.00, 25, 17692
67, 5227150.00, 6419465.00, 8397974.00, 5423729.00, 4715311.00, 16777215.00, 25, 17964
68, 5205153.00, 6385987.00, 8398057.00, 5402938.00, 4617991.00, 16777215.00, 25, 18237
69, 5203553.00, 6366847.00, 8397944.00, 5283831.00, 4515783.00, 16777215.00, 25, 18509
70, 5172151.00, 6311831.00, 8397931.00, 5288901.00, 4494779.00, 16777215.00, 25, 18781
71, 5163891.00, 6308083.00, 8397994.00, 5276752.00, 4477226.00, 16777215.00, 25, 19053
72, 5184016.00, 6313889.00, 8397965.00, 5281363.00, 4416945.00, 16777215.00, 25, 19325
73, 5167721.00, 6289761.00, 8398037.00, 5278155.00, 4420728.00, 16777215.00, 25, 19688
74, 5187904.00, 6320173.00, 8397964.00, 5314988.00, 6336165.00, 16777215.00, 25, 19960
75, 5198748.00, 6332527.00, 8397986.00, 5316941.00, 6495303.00, 16777215.00, 25, 20323
76, 5196858.00, 6326669.00, 8397927.00, 5301395.00, 6454728.00, 16777215.00, 25, 20595
77, 5192027.00, 6325980.00, 8398152.00, 5332386.00, 6450274.00, 16777215.00, 25, 20958
RECORDING Time: 10:52:48
BASELINE Time: 10:52:49
1, 5202590.00, 6340664.00, 8398092.00, 5411991.00, 6368227.00, 16777215.00, 25, 0
2, 5209553.00, 6352655.00, 8398074.00, 5428995.00, 6360658.00, 16777215.00, 25, 0
3, 5208396.00, 6353982.00, 8398053.00, 5347038.00, 6360976.00, 16777215.00, 25, 272
4, 5204222.00, 6350957.00, 8397888.00, 5361614.00, 6366870.00, 16777215.00, 25, 544
5, 5208088.00, 6355147.00, 8398040.00, 5385531.00, 6362787.00, 16777215.00, 25, 907
6, 5209045.00, 6354093.00, 8398020.00, 5382904.00, 6358648.00, 16777215.00, 25, 1088
7, 5209420.00, 6355673.00, 8398077.00, 5370842.00, 6356348.00, 16777215.00, 25, 1270
8, 5206037.00, 6351036.00, 8397932.00, 5376656.00, 6340506.00, 16777215.00, 25, 1542
9, 5210779.00, 6379811.00, 8398001.00, 5446843.00, 6310802.00, 16777215.00, 25, 1905
10, 5211325.00, 6379426.00, 8397984.00, 5415446.00, 6309943.00, 16777215.00, 25, 2268
11, 5197718.00, 6350127.00, 8397975.00, 5388637.00, 6317502.00, 16777215.00, 25, 2631
12, 5194650.00, 6344366.00, 8397944.00, 5407390.00, 6343065.00, 16777215.00, 25, 2994
13, 5188412.00, 6333027.00, 8397996.00, 5412694.00, 6338659.00, 16777215.00, 25, 3357
14, 5190017.00, 6334397.00, 8398087.00, 5413489.00, 6330641.00, 16777215.00, 25, 3629
15, 5186226.00, 6326093.00, 8397979.00, 5379693.00, 6290357.00, 16777215.00, 25, 3901
16, 5167702.00, 6295705.00, 8397973.00, 5327688.00, 6217880.00, 16777215.00, 25, 4264
17, 5158628.00, 6279353.00, 8398012.00, 5323043.00, 6251707.00, 16777215.00, 25, 4536
18, 5159619.00, 6286495.00, 8398003.00, 5362671.00, 6247135.00, 16777215.00, 25, 4808
19, 5165541.00, 6302498.00, 8397980.00, 5467208.00, 6243135.00, 16777215.00, 25, 5080
BASELINE Time: 10:52:55
