Date: 27.3.2020 , In use by: Mena
Daytime: 10:54:31, Temperature: 25°C
ID, strain1, strain2, strain3, strain4, strain5, strain6, temp [°C], runtime [ms]
BASELINE Time: 10:56:15
1, 5193860.00, 6423593.00, 8398021.00, 5356870.00, 7330884.00, 16777215.00, 25, 0
2, 5223040.00, 6461830.00, 8398098.00, 5398946.00, 7292631.00, 16777215.00, 25, 0
3, 5237282.00, 6462059.00, 8397969.00, 5335043.00, 7330700.00, 16777215.00, 25, 273
4, 5236404.00, 6450289.00, 8398111.00, 5220179.00, 7348684.00, 16777215.00, 25, 636
5, 5210110.00, 6420369.00, 8397978.00, 5158384.00, 7346771.00, 16777215.00, 25, 908
6, 5164374.00, 6396183.00, 8397984.00, 5341964.00, 7313289.00, 16777215.00, 25, 1271
7, 5139395.00, 6398711.00, 8397935.00, 5436487.00, 7300288.00, 16777215.00, 25, 1543
8, 5141829.00, 6394153.00, 8398008.00, 5456355.00, 7294722.00, 16777215.00, 25, 1816
9, 5164680.00, 6418007.00, 8398012.00, 5482632.00, 7316264.00, 16777215.00, 25, 2088
10, 5173689.00, 6432864.00, 8398028.00, 5483238.00, 7337436.00, 16777215.00, 25, 2360
11, 5161162.00, 6416562.00, 8398132.00, 5474416.00, 7269508.00, 16777215.00, 25, 2632
12, 5145183.00, 6405172.00, 8398038.00, 5470022.00, 6631480.00, 16777215.00, 25, 2905
13, 5141469.00, 6402700.00, 8398120.00, 5454026.00, 5877485.00, 16777215.00, 25, 3177
14, 5142278.00, 6396730.00, 8398008.00, 5433211.00, 7145045.00, 16777215.00, 25, 3449
15, 5137895.00, 6393541.00, 8397905.00, 5419139.00, 6415166.00, 16777215.00, 25, 3722
16, 5139633.00, 6398157.00, 8398052.00, 5436730.00, 6809353.00, 16777215.00, 25, 4085
17, 5144333.00, 6405431.00, 8398033.00, 5447124.00, 6536933.00, 16777215.00, 25, 4357
18, 5145478.00, 6404678.00, 8397974.00, 5441527.00, 7582717.00, 16777215.00, 25, 4720
19, 5136153.00, 6395453.00, 8398074.00, 5422501.00, 7607132.00, 16777215.00, 25, 4992
20, 5131426.00, 6391758.00, 8397957.00, 5421630.00, 7045856.00, 16777215.00, 25, 5264
21, 5128459.00, 6387780.00, 8398032.00, 5425022.00, 6900459.00, 16777215.00, 25, 5627
22, 5128839.00, 6392302.00, 8397950.00, 5428595.00, 6340531.00, 16777215.00, 25, 5900
23, 5130472.00, 6390185.00, 8398050.00, 5407703.00, 6103620.00, 16777215.00, 25, 6263
24, 5122452.00, 6380066.00, 8398023.00, 5381951.00, 4787599.00, 16777215.00, 25, 6535
25, 5124099.00, 6385964.00, 8398065.00, 5410755.00, 3969903.00, 16777215.00, 25, 6898
26, 5123334.00, 6385439.00, 8398008.00, 5424930.00, 4368442.00, 16777215.00, 25, 7170
27, 5124947.00, 6389372.00, 8398032.00, 5440822.00, 5463109.00, 16777215.00, 25, 7442
28, 5129170.00, 6385161.00, 8398086.00, 5409515.00, 7962683.00, 16777215.00, 25, 7715
29, 5132015.00, 6386790.00, 8398033.00, 5405967.00, 8139034.00, 16777215.00, 25, 7987
30, 5132139.00, 6385282.00, 8398007.00, 5391380.00, 8547601.00, 16777215.00, 25, 8259
31, 5132195.00, 6385485.00, 8398026.00, 5403964.00, 8438841.00, 16777215.00, 25, 8531
32, 5123357.00, 6363405.00, 8398000.00, 5413087.00, 8420869.00, 16777215.00, 25, 8895
33, 5129305.00, 6324381.00, 8397995.00, 5376502.00, 8423816.00, 16777215.00, 25, 9167
34, 5142121.00, 6324556.00, 8398007.00, 5319275.00, 8452853.00, 16777215.00, 25, 9348
35, 5147135.00, 6326274.00, 8398085.00, 5170439.00, 8457163.00, 16777215.00, 25, 9621
36, 5155389.00, 6315554.00, 8397967.00, 5030215.00, 8457088.00, 16777215.00, 25, 9802
37, 5155281.00, 6300639.00, 8397985.00, 4962578.00, 8457493.00, 16777215.00, 25, 9893
38, 5146393.00, 6273296.00, 8398077.00, 4904524.00, 8452776.00, 16777215.00, 25, 9984
39, 5128942.00, 6252280.00, 8398014.00, 4928361.00, 8419770.00, 16777215.00, 25, 10165
40, 5134998.00, 6296364.00, 8397975.00, 5014909.00, 8428329.00, 16777215.00, 25, 10437
41, 5125474.00, 6265726.00, 8397989.00, 4909745.00, 8442134.00, 16777215.00, 25, 10710
42, 5112128.00, 6247817.00, 8397957.00, 4931673.00, 8447957.00, 16777215.00, 25, 10982
43, 5114499.00, 6255933.00, 8398020.00, 4959841.00, 8469610.00, 16777215.00, 25, 11345
44, 5116446.00, 6259224.00, 8397962.00, 4980872.00, 8481904.00, 16777215.00, 25, 11708
45, 5109301.00, 6253560.00, 8397887.00, 4977687.00, 8462245.00, 16777215.00, 25, 11980
46, 5110832.00, 6260391.00, 8397987.00, 5006947.00, 8468974.00, 16777215.00, 25, 12343
47, 5111748.00, 6260130.00, 8398054.00, 5026580.00, 8478695.00, 16777215.00, 25, 12616
48, 8407701.00, 6280672.00, 8397923.00, 5070474.00, 8503670.00, 16777215.00, 25, 12979
BASELINE Time: 10:56:29
RECORDING Time: 10:56:30
1, 5141629.00, 6287941.00, 8398002.00, 5105869.00, 8523999.00, 16777215.00, 25, 0
2, 5144253.00, 6289834.00, 8397990.00, 5113866.00, 8528312.00, 16777215.00, 25, 0
3, 5146882.00, 6291220.00, 8397974.00, 5112860.00, 8524391.00, 16777215.00, 25, 273
4, 5148122.00, 6292698.00, 8398015.00, 5143271.00, 8535229.00, 16777215.00, 25, 454
5, 5156003.00, 6302999.00, 8397908.00, 5128402.00, 8502994.00, 16777215.00, 25, 726
6, 5136480.00, 6293040.00, 8397955.00, 5308308.00, 8439502.00, 16777215.00, 25, 1180
7, 5098894.00, 6301941.00, 8397979.00, 5437956.00, 7552762.00, 16777215.00, 25, 1634
8, 5115871.00, 6334873.00, 8397866.00, 5477260.00, 4993582.00, 16777215.00, 25, 1997
9, 5133575.00, 6343310.00, 8398039.00, 5500520.00, 610666.00, 16777215.00, 25, 2178
10, 5132968.00, 6338783.00, 8397960.00, 5535797.00, 0.00, 16777215.00, 25, 2451
11, 5145760.00, 6348262.00, 8398029.00, 5496753.00, 0.00, 16777215.00, 25, 2723
12, 5137952.00, 6351093.00, 8397996.00, 5496019.00, 1951472.00, 16777215.00, 25, 2904
13, 5145837.00, 6372289.00, 8397997.00, 5530972.00, 1982246.00, 16777215.00, 25, 3177
14, 5152680.00, 6385539.00, 8398044.00, 5515563.00, 1986002.00, 16777215.00, 25, 3449
15, 5132792.00, 6368401.00, 8397993.00, 5470285.00, 2059466.00, 16777215.00, 25, 3812
16, 5127937.00, 6362612.00, 8397928.00, 5464508.00, 2069013.00, 16777215.00, 25, 4084
17, 5123543.00, 6358629.00, 8398065.00, 5463223.00, 1377102.00, 16777215.00, 25, 4266
18, 5135751.00, 6383745.00, 8397888.00, 5600907.00, 0.00, 16777215.00, 25, 4538
19, 5156332.00, 6372307.00, 8397952.00, 5591564.00, 0.00, 16777215.00, 25, 4811
20, 5147132.00, 6349203.00, 8397898.00, 5518320.00, 0.00, 16777215.00, 25, 5174
21, 5145220.00, 6337937.00, 8398002.00, 5473704.00, 0.00, 16777215.00, 25, 5446
22, 5137705.00, 6313677.00, 8397887.00, 5297504.00, 0.00, 16777215.00, 25, 5809
23, 5119273.00, 6293776.00, 8397937.00, 5426304.00, 0.00, 16777215.00, 25, 6081
24, 5162842.00, 6335024.00, 8398017.00, 5502441.00, 0.00, 16777215.00, 25, 6263
25, 5262576.00, 6400722.00, 8397967.00, 5620515.00, 0.00, 16777215.00, 25, 6535
26, 5263040.00, 6414628.00, 8398048.00, 5369999.00, 0.00, 16777215.00, 25, 6717
27, 5212635.00, 6424486.00, 8398063.00, 5342258.00, 0.00, 16777215.00, 25, 6989
28, 5193892.00, 6434619.00, 8398100.00, 5404015.00, 0.00, 16777215.00, 25, 7261
29, 16777215.00, 6435307.00, 8397953.00, 5455409.00, 0.00, 16777215.00, 25, 7533
30, 16777215.00, 6414885.00, 8398080.00, 5396215.00, 0.00, 16777215.00, 25, 7896
31, 16777215.00, 6388207.00, 8398055.00, 5346044.00, 0.00, 16777215.00, 25, 8169
32, 16777215.00, 6399451.00, 8398005.00, 5240691.00, 0.00, 16777215.00, 25, 8532
33, 16777215.00, 6400622.00, 8398011.00, 5223587.00, 0.00, 16777215.00, 25, 8804
34, 16777215.00, 6393762.00, 8397950.00, 5212412.00, 0.00, 16777215.00, 25, 9258
35, 16777215.00, 6392460.00, 8398163.00, 5238594.00, 0.00, 16777215.00, 25, 9530
36, 16777215.00, 6403651.00, 8398092.00, 5254661.00, 0.00, 16777215.00, 25, 9712
37, 16777215.00, 6398351.00, 8397973.00, 5228343.00, 0.00, 16777215.00, 25, 9984
38, 16777215.00, 6400140.00, 8397941.00, 5245077.00, 0.00, 16777215.00, 25, 10256
39, 16777215.00, 6400494.00, 8398024.00, 5235433.00, 0.00, 16777215.00, 25, 10529
40, 16777215.00, 6381810.00, 8397989.00, 5220884.00, 0.00, 16777215.00, 25, 10801
41, 16777215.00, 6388057.00, 8397985.00, 5216697.00, 0.00, 16777215.00, 25, 11073
42, 16777215.00, 6386285.00, 8398024.00, 5225254.00, 0.00, 16777215.00, 25, 11345
43, 16777215.00, 6386017.00, 8398069.00, 5233915.00, 0.00, 16777215.00, 25, 11618
44, 16777215.00, 6385044.00, 8398177.00, 5250047.00, 0.00, 16777215.00, 25, 11890
45, 16777215.00, 6381468.00, 8398080.00, 5265508.00, 0.00, 16777215.00, 25, 12071
46, 16777215.00, 6371695.00, 8397979.00, 5281037.00, 0.00, 16777215.00, 25, 12253
47, 16777215.00, 6367277.00, 8398005.00, 5293461.00, 0.00, 16777215.00, 25, 12434
48, 16777215.00, 6362032.00, 8398118.00, 5298534.00, 0.00, 16777215.00, 25, 12797
49, 16777215.00, 6359664.00, 8398080.00, 5287700.00, 0.00, 16777215.00, 25, 13070
50, 16777215.00, 6352144.00, 8398048.00, 5267284.00, 0.00, 16777215.00, 25, 13433
51, 16777215.00, 6356842.00, 8398050.00, 5272466.00, 0.00, 16777215.00, 25, 13705
52, 16777215.00, 6359642.00, 8398051.00, 5258357.00, 0.00, 16777215.00, 25, 14068
53, 16777215.00, 6368047.00, 8397880.00, 5264244.00, 0.00, 16777215.00, 25, 14340
54, 16777215.00, 6360605.00, 8397903.00, 5295889.00, 0.00, 16777215.00, 25, 14612
55, 16777215.00, 6365358.00, 8398125.00, 5336364.00, 0.00, 16777215.00, 25, 14884
56, 16777215.00, 6376733.00, 8397933.00, 5384120.00, 0.00, 16777215.00, 25, 15156
57, 16777215.00, 6464159.00, 8398099.00, 5497724.00, 0.00, 16777215.00, 25, 15429
58, 16777215.00, 6508470.00, 8397915.00, 5551295.00, 0.00, 16777215.00, 25, 15701
59, 16777215.00, 6476526.00, 8398059.00, 5389842.00, 0.00, 16777215.00, 25, 16064
60, 16777215.00, 6463821.00, 8397986.00, 5383223.00, 0.00, 16777215.00, 25, 16336
61, 16777215.00, 6478788.00, 8397975.00, 5366451.00, 0.00, 16777215.00, 25, 16699
62, 16777215.00, 6479000.00, 8397940.00, 5361667.00, 0.00, 16777215.00, 25, 16972
63, 16777215.00, 6481865.00, 8397986.00, 5385163.00, 0.00, 16777215.00, 25, 17153
64, 16777215.00, 6469691.00, 8397932.00, 5389545.00, 4801572.00, 16777215.00, 25, 17425
65, 16777215.00, 6460350.00, 8398079.00, 5402396.00, 5131729.00, 16777215.00, 25, 17698
66, 16777215.00, 6456136.00, 8398004.00, 5418138.00, 5071198.00, 16777215.00, 25, 17879
67, 16777215.00, 6473950.00, 8398022.00, 5418050.00, 4992726.00, 16777215.00, 25, 18151
68, 16777215.00, 6491828.00, 8398109.00, 5421832.00, 4963501.00, 16777215.00, 25, 18424
69, 16777215.00, 6481413.00, 8398036.00, 5383809.00, 4954861.00, 16777215.00, 25, 18787
70, 16777215.00, 6437485.00, 8398058.00, 5220740.00, 4953114.00, 16777215.00, 25, 19150
71, 16777215.00, 6431801.00, 8398099.00, 5261102.00, 4922200.00, 16777215.00, 25, 19513
72, 16777215.00, 6418280.00, 8398139.00, 5216567.00, 4914852.00, 16777215.00, 25, 19785
73, 16777215.00, 6409573.00, 8398041.00, 5100312.00, 4905601.00, 16777215.00, 25, 19967
74, 16777215.00, 6379980.00, 8398157.00, 5023352.00, 4894876.00, 16777215.00, 25, 20239
75, 16777215.00, 6381859.00, 8398148.00, 5010538.00, 4897938.00, 16777215.00, 25, 20420
RECORDING Time: 10:56:51
BASELINE Time: 10:56:53
1, 16777215.00, 6353263.00, 8398013.00, 5013248.00, 4795188.00, 16777215.00, 25, 0
2, 16777215.00, 6350000.00, 8398093.00, 5004039.00, 4776875.00, 16777215.00, 25, 0
3, 16777215.00, 6351434.00, 8397935.00, 5008820.00, 4766397.00, 16777215.00, 25, 272
4, 16777215.00, 6351874.00, 8398016.00, 5006685.00, 4762162.00, 16777215.00, 25, 545
5, 16777215.00, 6356155.00, 8398032.00, 5025662.00, 4764070.00, 16777215.00, 25, 817
6, 16777215.00, 6374691.00, 8398031.00, 5079970.00, 4767688.00, 16777215.00, 25, 1089
7, 16777215.00, 6387950.00, 8397997.00, 5107902.00, 4765842.00, 16777215.00, 25, 1361
8, 16777215.00, 6394933.00, 8398225.00, 5101946.00, 4757107.00, 16777215.00, 25, 1543
9, 16777215.00, 6377002.00, 8397978.00, 5090182.00, 4750538.00, 16777215.00, 25, 1815
10, 16777215.00, 6385636.00, 8397956.00, 5170310.00, 4735130.00, 16777215.00, 25, 2178
11, 16777215.00, 6423736.00, 8398080.00, 5303843.00, 4711937.00, 16777215.00, 25, 2450
12, 16777215.00, 6467307.00, 8398018.00, 5312977.00, 4713399.00, 16777215.00, 25, 2723
13, 16777215.00, 6491875.00, 8398019.00, 5338451.00, 4648416.00, 16777215.00, 25, 2904
14, 16777215.00, 6456726.00, 8398033.00, 5358996.00, 4187601.00, 16777215.00, 25, 3267
15, 16777215.00, 6476017.00, 8398097.00, 5474280.00, 4126002.00, 16777215.00, 25, 3630
16, 16777215.00, 6474188.00, 8398099.00, 5469453.00, 4578349.00, 16777215.00, 25, 3993
17, 16777215.00, 6484588.00, 8398130.00, 5523018.00, 4539333.00, 16777215.00, 25, 4356
18, 16777215.00, 6491406.00, 8397999.00, 5527230.00, 4863573.00, 16777215.00, 25, 4628
19, 16777215.00, 6489763.00, 8398045.00, 5512019.00, 5961234.00, 16777215.00, 25, 4810
20, 16777215.00, 6489745.00, 8398098.00, 5508198.00, 5634581.00, 16777215.00, 25, 4991
21, 16777215.00, 6488337.00, 8398094.00, 5506772.00, 5874765.00, 16777215.00, 25, 5263
22, 16777215.00, 6485080.00, 8398048.00, 5502240.00, 5695157.00, 16777215.00, 25, 5445
23, 16777215.00, 6483178.00, 8398147.00, 5492820.00, 6508996.00, 16777215.00, 25, 5626
24, 16777215.00, 6479081.00, 8397937.00, 5482507.00, 6774944.00, 16777215.00, 25, 5898
25, 16777215.00, 6474500.00, 8397989.00, 5476595.00, 5973748.00, 16777215.00, 25, 6171
26, 16777215.00, 6470177.00, 8397984.00, 5462504.00, 5679256.00, 16777215.00, 25, 6352
27, 16777215.00, 6466820.00, 8397987.00, 5469246.00, 5217044.00, 16777215.00, 25, 6624
28, 16777215.00, 6459882.00, 8397952.00, 5445570.00, 4770138.00, 16777215.00, 25, 6897
29, 16777215.00, 6459713.00, 8398165.00, 5438738.00, 4304635.00, 16777215.00, 25, 7078
30, 16777215.00, 6465746.00, 8398002.00, 5454069.00, 3516428.00, 16777215.00, 25, 7351
31, 16777215.00, 6464983.00, 8397933.00, 5455513.00, 3924603.00, 16777215.00, 25, 7623
32, 16777215.00, 6465140.00, 8398089.00, 5459764.00, 4318757.00, 16777215.00, 25, 7986
33, 16777215.00, 6465317.00, 8398048.00, 5464160.00, 4295526.00, 16777215.00, 25, 8258
34, 16777215.00, 6465486.00, 8398057.00, 5463845.00, 3967201.00, 16777215.00, 25, 8621
35, 16777215.00, 6461956.00, 8398010.00, 5460332.00, 3784385.00, 16777215.00, 25, 8893
36, 16777215.00, 6470336.00, 8397972.00, 5451041.00, 3064708.00, 16777215.00, 25, 9256
37, 16777215.00, 6471293.00, 8398085.00, 5438366.00, 3789700.00, 16777215.00, 25, 9619
38, 16777215.00, 6468215.00, 8397993.00, 5456054.00, 3265265.00, 16777215.00, 25, 9801
39, 16777215.00, 6465807.00, 8398148.00, 5497648.00, 3187447.00, 16777215.00, 25, 10073
40, 16777215.00, 6472532.00, 8398079.00, 5497413.00, 3398522.00, 16777215.00, 25, 10345
41, 16777215.00, 6478421.00, 8397986.00, 5518626.00, 3501522.00, 16777215.00, 25, 10618
42, 16777215.00, 6476411.00, 8398068.00, 5525092.00, 4526910.00, 16777215.00, 25, 10890
43, 16777215.00, 6483302.00, 8398164.00, 5513611.00, 7533816.00, 16777215.00, 25, 11162
44, 16777215.00, 6484050.00, 8398079.00, 5484719.00, 7543467.00, 16777215.00, 25, 11525
45, 16777215.00, 6476118.00, 8398167.00, 5437674.00, 7562781.00, 16777215.00, 25, 11797
46, 16777215.00, 6417084.00, 8398087.00, 5295356.00, 7576532.00, 16777215.00, 25, 12160
47, 16777215.00, 6425063.00, 8398190.00, 5185717.00, 7627534.00, 16777215.00, 25, 12342
48, 16777215.00, 6431035.00, 8398195.00, 5241380.00, 7632914.00, 16777215.00, 25, 12523
49, 16777215.00, 6451073.00, 8397993.00, 5282443.00, 7648059.00, 16777215.00, 25, 12796
50, 16777215.00, 6442137.00, 8398027.00, 5227064.00, 7652334.00, 16777215.00, 25, 12977
51, 16777215.00, 6419178.00, 8398139.00, 5196031.00, 7647874.00, 16777215.00, 25, 13159
52, 16777215.00, 6399155.00, 8398052.00, 5209468.00, 7685192.00, 16777215.00, 25, 13431
53, 16777215.00, 6390021.00, 8398218.00, 5090297.00, 7682811.00, 16777215.00, 25, 13794
BASELINE Time: 10:57:7
RECORDING Time: 10:57:9
1, 16777215.00, 6389881.00, 8398145.00, 5095693.00, 7736631.00, 16777215.00, 25, 0
2, 16777215.00, 6391358.00, 8398050.00, 5089221.00, 7734529.00, 16777215.00, 25, 0
3, 16777215.00, 6385966.00, 8398048.00, 5123257.00, 7769485.00, 16777215.00, 25, 272
4, 16777215.00, 6410285.00, 8397997.00, 5161945.00, 7774763.00, 16777215.00, 25, 635
5, 16777215.00, 6411522.00, 8398056.00, 5128574.00, 7762695.00, 16777215.00, 25, 907
6, 16777215.00, 6426852.00, 8397939.00, 5200835.00, 7771232.00, 16777215.00, 25, 1180
7, 16777215.00, 6444457.00, 8398128.00, 5242294.00, 7779215.00, 16777215.00, 25, 1452
8, 16777215.00, 6397052.00, 8398008.00, 5190212.00, 7773372.00, 16777215.00, 25, 1633
9, 16777215.00, 6411647.00, 8398067.00, 5315899.00, 7499127.00, 16777215.00, 25, 1905
10, 16777215.00, 6450603.00, 8398028.00, 5309186.00, 4374134.00, 16777215.00, 25, 2178
11, 16777215.00, 6467824.00, 8397982.00, 5362607.00, 0.00, 16777215.00, 25, 2541
12, 16777215.00, 6466435.00, 8397978.00, 5350698.00, 0.00, 16777215.00, 25, 2813
13, 16777215.00, 6424089.00, 8398147.00, 5342391.00, 0.00, 16777215.00, 25, 2994
14, 16777215.00, 6431759.00, 8398050.00, 5424900.00, 470289.00, 16777215.00, 25, 3357
15, 16777215.00, 6439364.00, 8398039.00, 5438279.00, 226114.00, 16777215.00, 25, 3630
16, 16777215.00, 6479658.00, 8397997.00, 5460027.00, 0.00, 16777215.00, 25, 3992
17, 16777215.00, 6481872.00, 8398091.00, 5465054.00, 0.00, 16777215.00, 25, 4265
18, 16777215.00, 6444388.00, 8397961.00, 5431194.00, 0.00, 16777215.00, 25, 4628
19, 16777215.00, 6479567.00, 8398043.00, 5526741.00, 0.00, 16777215.00, 25, 4991
20, 16777215.00, 6461812.00, 8398099.00, 4927768.00, 0.00, 16777215.00, 25, 5807
21, 16777215.00, 6493295.00, 8398051.00, 4917319.00, 0.00, 16777215.00, 25, 6079
22, 16777215.00, 6507062.00, 8398014.00, 4961059.00, 0.00, 16777215.00, 25, 6261
23, 16777215.00, 6513716.00, 8398188.00, 4981232.00, 0.00, 16777215.00, 25, 6442
24, 16777215.00, 6507009.00, 8398195.00, 4989857.00, 0.00, 16777215.00, 25, 6715
25, 16777215.00, 6498446.00, 8398121.00, 4978687.00, 0.00, 16777215.00, 25, 6896
26, 16777215.00, 6514151.00, 8398170.00, 4936892.00, 0.00, 16777215.00, 25, 7077
27, 16777215.00, 6520930.00, 8398114.00, 4922956.00, 0.00, 16777215.00, 25, 7440
28, 16777215.00, 6505909.00, 8398095.00, 4903955.00, 0.00, 16777215.00, 25, 7713
29, 16777215.00, 6495768.00, 8398043.00, 4920976.00, 0.00, 16777215.00, 25, 8076
30, 16777215.00, 6493552.00, 8397980.00, 4929145.00, 0.00, 16777215.00, 25, 8439
31, 16777215.00, 6495789.00, 8398113.00, 4936839.00, 0.00, 16777215.00, 25, 8620
32, 16777215.00, 6473657.00, 8398005.00, 4822778.00, 0.00, 16777215.00, 25, 8892
33, 16777215.00, 6444504.00, 8398150.00, 4728675.00, 0.00, 16777215.00, 25, 9528
34, 16777215.00, 6450125.00, 8398046.00, 4767854.00, 0.00, 16777215.00, 25, 10254
35, 16777215.00, 6446133.00, 8398063.00, 4775270.00, 0.00, 16777215.00, 25, 10526
36, 16777215.00, 6459001.00, 8398112.00, 4831599.00, 0.00, 16777215.00, 25, 10889
37, 16777215.00, 6472148.00, 8398063.00, 4848651.00, 0.00, 16777215.00, 25, 11070
38, 16777215.00, 6476198.00, 8398093.00, 4872605.00, 0.00, 16777215.00, 25, 11252
39, 16777215.00, 6489325.00, 8398076.00, 4912744.00, 0.00, 16777215.00, 25, 11524
40, 16777215.00, 6493571.00, 8398097.00, 4923158.00, 0.00, 16777215.00, 25, 11796
41, 16777215.00, 6491494.00, 8398070.00, 4910457.00, 0.00, 16777215.00, 25, 11978
42, 16777215.00, 6491871.00, 8398110.00, 4924848.00, 0.00, 16777215.00, 25, 12250
43, 16777215.00, 6481806.00, 8398048.00, 4878218.00, 0.00, 16777215.00, 25, 12613
44, 16777215.00, 6463061.00, 8398079.00, 4852115.00, 0.00, 16777215.00, 25, 12976
45, 16777215.00, 6460852.00, 8398039.00, 4851321.00, 0.00, 16777215.00, 25, 13339
46, 16777215.00, 6461808.00, 8398113.00, 4870873.00, 0.00, 16777215.00, 25, 13611
47, 16777215.00, 6469594.00, 8398107.00, 4927519.00, 27821.00, 16777215.00, 25, 13792
48, 16777215.00, 6480725.00, 8398069.00, 4953618.00, 31463.00, 16777215.00, 25, 13974
49, 16777215.00, 6511060.00, 8398066.00, 4958279.00, 0.00, 16777215.00, 25, 14246
50, 16777215.00, 6520375.00, 8398004.00, 5012788.00, 0.00, 16777215.00, 25, 14427
51, 16777215.00, 6518771.00, 8398051.00, 5053392.00, 0.00, 16777215.00, 25, 14609
52, 16777215.00, 6503958.00, 8398159.00, 5081027.00, 0.00, 16777215.00, 25, 14972
53, 16777215.00, 6521912.00, 8398082.00, 5247058.00, 1616805.00, 16777215.00, 25, 15244
54, 16777215.00, 6555510.00, 8398204.00, 5195170.00, 5803263.00, 16777215.00, 25, 15607
55, 16777215.00, 6465226.00, 8398105.00, 5215088.00, 5759602.00, 16777215.00, 25, 15970
56, 16777215.00, 6434476.00, 8397970.00, 5264834.00, 6847248.00, 16777215.00, 25, 16242
57, 16777215.00, 6436982.00, 8398137.00, 5239803.00, 7265265.00, 16777215.00, 25, 16605
58, 16777215.00, 6452843.00, 8398221.00, 5214980.00, 7384667.00, 16777215.00, 25, 16786
59, 16777215.00, 6436789.00, 8397955.00, 5180788.00, 7494346.00, 16777215.00, 25, 17059
60, 16777215.00, 6409070.00, 8398124.00, 5094877.00, 7575566.00, 16777215.00, 25, 17331
RECORDING Time: 10:57:27
BASELINE Time: 10:57:29
1, 16777215.00, 6377003.00, 8397990.00, 5033465.00, 7908754.00, 16777215.00, 25, 0
2, 16777215.00, 6380459.00, 8398066.00, 5038381.00, 7948741.00, 16777215.00, 25, 0
3, 16777215.00, 6385225.00, 8398101.00, 5046706.00, 7944017.00, 16777215.00, 25, 272
4, 16777215.00, 6377840.00, 8398257.00, 5047704.00, 7951579.00, 16777215.00, 25, 545
5, 16777215.00, 6381352.00, 8397989.00, 5048392.00, 7970380.00, 16777215.00, 25, 817
6, 16777215.00, 6400546.00, 8398047.00, 5058728.00, 7972999.00, 16777215.00, 25, 1271
7, 16777215.00, 6433258.00, 8398024.00, 5065490.00, 7956695.00, 16777215.00, 25, 1543
8, 16777215.00, 6453901.00, 8398127.00, 5026771.00, 7917576.00, 16777215.00, 25, 1906
9, 16777215.00, 6447672.00, 8398099.00, 5052680.00, 7894496.00, 16777215.00, 25, 2179
10, 16777215.00, 6452249.00, 8398008.00, 5122561.00, 7896065.00, 16777215.00, 25, 2451
11, 16777215.00, 6473477.00, 8398136.00, 5208769.00, 7881693.00, 16777215.00, 25, 2814
12, 16777215.00, 6480193.00, 8398122.00, 5222518.00, 7864949.00, 16777215.00, 25, 3086
13, 16777215.00, 6483595.00, 8398166.00, 5263103.00, 7852970.00, 16777215.00, 25, 3449
14, 16777215.00, 6487083.00, 8398104.00, 5292806.00, 7864562.00, 16777215.00, 25, 3722
15, 16777215.00, 6489408.00, 8397944.00, 5284626.00, 7861016.00, 16777215.00, 25, 4176
16, 16777215.00, 6479408.00, 8398051.00, 5251224.00, 7857970.00, 16777215.00, 25, 4448
17, 16777215.00, 6476964.00, 8398142.00, 5245220.00, 7872436.00, 16777215.00, 25, 4720
18, 16777215.00, 6479798.00, 8398109.00, 5197461.00, 7886350.00, 16777215.00, 25, 4993
19, 16777215.00, 6472790.00, 8398047.00, 5246631.00, 7883187.00, 16777215.00, 25, 5356
20, 16777215.00, 6418718.00, 8398152.00, 5058309.00, 7861543.00, 16777215.00, 25, 5628
21, 16777215.00, 6381844.00, 8398062.00, 4853903.00, 7879209.00, 16777215.00, 25, 6082
22, 16777215.00, 6408623.00, 8398024.00, 4870921.00, 7847527.00, 16777215.00, 25, 6354
BASELINE Time: 10:57:36
