Date: 20.2.2020 , In use by: Mena
Daytime: 11:21:7, Temperature: 25°C
ID, strain4A, strain4B, loadcell x, temp [°C], runtime [ms]
BASELINE Time: 11:21:20
820, 1535600.00, 9773761.00, 8535221.00,25, 85557
821, 1544791.00, 9767723.00, 8534602.00,25, 85662
822, 1545733.00, 9765102.00, 8541780.00,25, 85766
823, 1545551.00, 9765327.00, 8543897.00,25, 85871
824, 1546199.00, 9764803.00, 8541169.00,25, 85976
825, 1546790.00, 9764182.00, 8538906.00,25, 86080
826, 1547199.00, 9763810.00, 8537140.00,25, 86185
827, 1547438.00, 9763414.00, 8536891.00,25, 86289
828, 1547515.00, 9763240.00, 8536953.00,25, 86394
829, 1547515.00, 9763259.00, 8536881.00,25, 86499
830, 1547628.00, 9763063.00, 8536889.00,25, 86603
831, 1547831.00, 9762918.00, 8536833.00,25, 86708
832, 1547876.00, 9763035.00, 8536740.00,25, 86812
833, 1547872.00, 9763084.00, 8536754.00,25, 86917
834, 1547920.00, 9763141.00, 8536731.00,25, 87022
835, 1547879.00, 9763200.00, 8536730.00,25, 87126
836, 1547786.00, 9763366.00, 8536787.00,25, 87231
837, 1547745.00, 9763563.00, 8536814.00,25, 87335
838, 1547859.00, 9763526.00, 8536859.00,25, 87440
839, 1548018.00, 9763594.00, 8536847.00,25, 87545
840, 1548177.00, 9763625.00, 8536819.00,25, 87649
841, 1548311.00, 9763554.00, 8536765.00,25, 87754
842, 1548345.00, 9763503.00, 8536841.00,25, 87858
843, 1548293.00, 9763420.00, 8536807.00,25, 87963
844, 1548357.00, 9763372.00, 8536750.00,25, 88068
845, 1548452.00, 9763236.00, 8536659.00,25, 88172
846, 1548540.00, 9762816.00, 8536742.00,25, 88277
847, 1548577.00, 9762834.00, 8536822.00,25, 88381
848, 1548601.00, 9762810.00, 8536787.00,25, 88486
849, 1548680.00, 9762626.00, 8536828.00,25, 88591
850, 1548701.00, 9762520.00, 8536710.00,25, 88695
851, 1548682.00, 9762792.00, 8536731.00,25, 88800
852, 1548659.00, 9762878.00, 8536802.00,25, 88904
853, 1548654.00, 9762824.00, 8536888.00,25, 89009
854, 1548606.00, 9763173.00, 8536783.00,25, 89114
855, 1548644.00, 9763168.00, 8536806.00,25, 89218
856, 1548858.00, 9763000.00, 8536863.00,25, 89323
857, 1548883.00, 9763017.00, 8536875.00,25, 89427
858, 1548927.00, 9762979.00, 8536821.00,25, 89532
859, 1548908.00, 9762973.00, 8536759.00,25, 89637
860, 1548951.00, 9763088.00, 8536759.00,25, 89741
861, 1549010.00, 9762922.00, 8536813.00,25, 89846
862, 1549057.00, 9762618.00, 8536804.00,25, 89950
863, 1549115.00, 9762490.00, 8536823.00,25, 90055
864, 1549186.00, 9762273.00, 8536788.00,25, 90160
865, 1549288.00, 9762142.00, 8536824.00,25, 90264
866, 1549332.00, 9762075.00, 8536821.00,25, 90369
867, 1549220.00, 9762022.00, 8536703.00,25, 90473
868, 1549210.00, 9762041.00, 8536829.00,25, 90578
869, 1549190.00, 9762003.00, 8536872.00,25, 90683
870, 1549151.00, 9762152.00, 8536884.00,25, 90787
871, 1549187.00, 9762217.00, 8536861.00,25, 90892
872, 1549170.00, 9762294.00, 8536800.00,25, 90996
873, 1549154.00, 9762439.00, 8536827.00,25, 91101
874, 1549245.00, 9762500.00, 8536807.00,25, 91206
875, 1549389.00, 9762321.00, 8536793.00,25, 91310
876, 1549523.00, 9762207.00, 8536821.00,25, 91415
877, 1549516.00, 9762139.00, 8536867.00,25, 91519
878, 1549510.00, 9762117.00, 8536884.00,25, 91624
879, 1549501.00, 9762041.00, 8536785.00,25, 91729
880, 1549496.00, 9761893.00, 8536691.00,25, 91833
881, 1549516.00, 9761756.00, 8536751.00,25, 91938
882, 1549574.00, 9761618.00, 8536869.00,25, 92042
883, 1549680.00, 9761456.00, 8536809.00,25, 92147
884, 1549720.00, 9761362.00, 8536855.00,25, 92251
885, 1549700.00, 9761332.00, 8536873.00,25, 92356
886, 1549674.00, 9761362.00, 8536872.00,25, 92461
887, 1549623.00, 9761477.00, 8536856.00,25, 92565
888, 1549653.00, 9761612.00, 8536916.00,25, 92670
889, 1549624.00, 9761693.00, 8536879.00,25, 92774
890, 1549579.00, 9761717.00, 8536778.00,25, 92879
891, 1549553.00, 9761764.00, 8536841.00,25, 92984
892, 1549569.00, 9761845.00, 8536896.00,25, 93088
893, 1549713.00, 9761818.00, 8536851.00,25, 93193
894, 1549799.00, 9761626.00, 8536848.00,25, 93297
895, 1549802.00, 9761554.00, 8536891.00,25, 93402
896, 1549757.00, 9761579.00, 8536861.00,25, 93507
897, 1549802.00, 9761371.00, 8536748.00,25, 93611
898, 1549832.00, 9761245.00, 8536882.00,25, 93716
899, 1549938.00, 9761132.00, 8536873.00,25, 93820
900, 1549961.00, 9761031.00, 8536728.00,25, 93925
901, 1549989.00, 9760895.00, 8536753.00,25, 94030
902, 1550076.00, 9760756.00, 8536834.00,25, 94134
903, 1550085.00, 9760812.00, 8536822.00,25, 94239
904, 1550014.00, 9760836.00, 8536805.00,25, 94343
905, 1549975.00, 9760923.00, 8536899.00,25, 94448
906, 1549945.00, 9760991.00, 8536850.00,25, 94553
907, 1549911.00, 9761061.00, 8536713.00,25, 94657
908, 1549839.00, 9761122.00, 8536646.00,25, 94762
909, 1549753.00, 9761185.00, 8536774.00,25, 94866
910, 1549755.00, 9761258.00, 8536814.00,25, 94971
911, 1549788.00, 9761249.00, 8536867.00,25, 95076
912, 1549781.00, 9761246.00, 8536928.00,25, 95180
913, 1549847.00, 9761161.00, 8536880.00,25, 95285
914, 1549873.00, 9761053.00, 8536894.00,25, 95389
915, 1549887.00, 9760933.00, 8536929.00,25, 95494
916, 1549947.00, 9760812.00, 8536958.00,25, 95599
917, 1549937.00, 9760687.00, 8536917.00,25, 95703
918, 1549991.00, 9760473.00, 8536873.00,25, 95808
919, 1550030.00, 9760434.00, 8536909.00,25, 95912
920, 1550015.00, 9760361.00, 8536881.00,25, 96017
921, 1549975.00, 9760397.00, 8536820.00,25, 96122
922, 1549953.00, 9760452.00, 8536757.00,25, 96226
923, 1549924.00, 9760522.00, 8536858.00,25, 96331
924, 1549878.00, 9760625.00, 8536969.00,25, 96435
925, 1549838.00, 9760709.00, 8536971.00,25, 96540
926, 1549764.00, 9760830.00, 8536860.00,25, 96645
927, 1549766.00, 9760846.00, 8536746.00,25, 96749
928, 1549746.00, 9760852.00, 8536837.00,25, 96854
929, 1549721.00, 9760939.00, 8537103.00,25, 96959
930, 1549736.00, 9760957.00, 8537386.00,25, 97063
931, 1549762.00, 9760834.00, 8537025.00,25, 97168
932, 1549985.00, 9760615.00, 8535886.00,25, 97272
933, 1550251.00, 9760197.00, 8535266.00,25, 97377
934, 1550354.00, 9759752.00, 8535524.00,25, 97482
935, 1550712.00, 9759717.00, 8535431.00,25, 97586
936, 1551562.00, 9758761.00, 8533849.00,25, 97691
937, 1552166.00, 9758183.00, 8531776.00,25, 97795
938, 1552811.00, 9757923.00, 8530879.00,25, 97900
939, 1555505.00, 9756886.00, 8527866.00,25, 98005
940, 1570398.00, 9751973.00, 8521476.00,25, 98109
941, 1590876.00, 9737192.00, 8516650.00,25, 98214
942, 1605466.00, 9715058.00, 8514282.00,25, 98318
943, 1616814.00, 9707909.00, 8510371.00,25, 98423
944, 1631412.00, 9699094.00, 8501280.00,25, 98528
945, 1652016.00, 9685694.00, 8499919.00,25, 98632
946, 1656978.00, 9683936.00, 8502749.00,25, 98737
947, 1658419.00, 9685399.00, 8504323.00,25, 98841
948, 1668915.00, 9682014.00, 8497940.00,25, 98946
949, 1673321.00, 9675294.00, 8500692.00,25, 99051
950, 1672976.00, 9677352.00, 8504315.00,25, 99155
951, 1673395.00, 9677174.00, 8501477.00,25, 99260
952, 1672383.00, 9678507.00, 8506800.00,25, 99364
953, 1671943.00, 9679267.00, 8505801.00,25, 99469
954, 1672578.00, 9678733.00, 8502871.00,25, 99574
955, 1673018.00, 9678618.00, 8501225.00,25, 99678
956, 1673751.00, 9678427.00, 8498936.00,25, 99783
957, 1674556.00, 9677682.00, 8496541.00,25, 99887
958, 1675053.00, 9677237.00, 8494704.00,25, 99992
959, 1675549.00, 9677063.00, 8493746.00,25, 100097
960, 1676456.00, 9676456.00, 8493087.00,25, 100201
961, 1677109.00, 9676222.00, 8493182.00,25, 100306
962, 1677429.00, 9676261.00, 8493121.00,25, 100411
963, 1677948.00, 9676253.00, 8492934.00,25, 100515
964, 1678354.00, 9676219.00, 8492914.00,25, 100620
965, 1678579.00, 9676163.00, 8493048.00,25, 100724
966, 1678728.00, 9676028.00, 8493124.00,25, 100829
967, 1678890.00, 9676040.00, 8493102.00,25, 100934
968, 1679556.00, 9675823.00, 8493050.00,25, 101038
969, 1680823.00, 9675026.00, 8493035.00,25, 101143
970, 1682131.00, 9673840.00, 8493046.00,25, 101247
971, 1682644.00, 9673232.00, 8492960.00,25, 101352
972, 1682870.00, 9673146.00, 8493005.00,25, 101457
973, 1683038.00, 9673237.00, 8492986.00,25, 101561
974, 1683176.00, 9673127.00, 8492970.00,25, 101666
975, 1683410.00, 9672840.00, 8493035.00,25, 101770
976, 1683752.00, 9672693.00, 8493137.00,25, 101875
977, 1683916.00, 9672784.00, 8493096.00,25, 101980
978, 1684176.00, 9672894.00, 8492958.00,25, 102084
979, 1684380.00, 9672873.00, 8492931.00,25, 102189
980, 1684422.00, 9672871.00, 8493051.00,25, 102293
981, 1684406.00, 9672853.00, 8493127.00,25, 102398
982, 1684502.00, 9672959.00, 8493080.00,25, 102503
983, 1684932.00, 9672812.00, 8492937.00,25, 102607
984, 1685132.00, 9672644.00, 8493008.00,25, 102712
985, 1685226.00, 9672410.00, 8493036.00,25, 102816
986, 1685321.00, 9672145.00, 8492915.00,25, 102921
987, 1685622.00, 9672052.00, 8493021.00,25, 103026
988, 1686026.00, 9671932.00, 8492909.00,25, 103130
989, 1686419.00, 9671614.00, 8492922.00,25, 103235
990, 1686647.00, 9671127.00, 8493003.00,25, 103339
991, 1687004.00, 9670860.00, 8492901.00,25, 103444
992, 1687358.00, 9670725.00, 8492965.00,25, 103549
993, 1687596.00, 9670700.00, 8493108.00,25, 103653
994, 1687693.00, 9670820.00, 8493015.00,25, 103758
995, 1687653.00, 9670834.00, 8493075.00,25, 103862
996, 1687611.00, 9670901.00, 8493121.00,25, 103967
997, 1687685.00, 9670961.00, 8493034.00,25, 104072
998, 1687965.00, 9670932.00, 8493071.00,25, 104176
999, 1688052.00, 9670916.00, 8493050.00,25, 104281
1000, 1688050.00, 9670909.00, 8493012.00,25, 104385
1001, 1688033.00, 9670825.00, 8493034.00,25, 104490
1002, 1688039.00, 9670749.00, 8493069.00,25, 104595
1003, 1688042.00, 9670841.00, 8493108.00,25, 104699
1004, 1688101.00, 9670833.00, 8493104.00,25, 104804
1005, 1688254.00, 9670634.00, 8492970.00,25, 104909
1006, 1689129.00, 9669485.00, 8492932.00,25, 105013
1007, 1690643.00, 9668470.00, 8493161.00,25, 105118
1008, 1691074.00, 9668334.00, 8493204.00,25, 105222
1009, 1690946.00, 9668463.00, 8493031.00,25, 105327
1010, 1690912.00, 9668520.00, 8493034.00,25, 105432
1011, 1690876.00, 9668592.00, 8493146.00,25, 105536
1012, 1690836.00, 9668680.00, 8493071.00,25, 105641
1013, 1690864.00, 9668770.00, 8493125.00,25, 105745
1014, 1691005.00, 9668688.00, 8493029.00,25, 105850
1015, 1691139.00, 9668703.00, 8493088.00,25, 105955
1016, 1691203.00, 9668732.00, 8493096.00,25, 106059
1017, 1691141.00, 9668740.00, 8493095.00,25, 106164
1018, 1691032.00, 9668774.00, 8493012.00,25, 106268
1019, 1690958.00, 9668793.00, 8493002.00,25, 106373
1020, 1690944.00, 9668822.00, 8492981.00,25, 106478
1021, 1691017.00, 9668695.00, 8492983.00,25, 106582
1022, 1691089.00, 9668398.00, 8492907.00,25, 106687
1023, 1691165.00, 9668380.00, 8492867.00,25, 106792
1024, 1691231.00, 9668432.00, 8493071.00,25, 106896
1025, 1691258.00, 9668392.00, 8493143.00,25, 107001
1026, 1691258.00, 9668403.00, 8493026.00,25, 107105
1027, 1691278.00, 9668454.00, 8492969.00,25, 107210
1028, 1691319.00, 9668409.00, 8493124.00,25, 107315
1029, 1691507.00, 9668419.00, 8493053.00,25, 107419
1030, 1691764.00, 9668351.00, 8492922.00,25, 107524
1031, 1691817.00, 9668347.00, 8493024.00,25, 107629
1032, 1691707.00, 9668365.00, 8493012.00,25, 107733
1033, 1691702.00, 9668370.00, 8493016.00,25, 107838
1034, 1691708.00, 9668393.00, 8493049.00,25, 107942
1035, 1691678.00, 9668381.00, 8493130.00,25, 108047
1036, 1691756.00, 9668360.00, 8493086.00,25, 108152
1037, 1691810.00, 9668114.00, 8493001.00,25, 108256
1038, 1691843.00, 9668075.00, 8493004.00,25, 108361
1039, 1691871.00, 9668141.00, 8493039.00,25, 108465
1040, 1691893.00, 9668078.00, 8493071.00,25, 108570
1041, 1691907.00, 9667994.00, 8493056.00,25, 108675
1042, 1691970.00, 9667955.00, 8493044.00,25, 108779
1043, 1692043.00, 9667964.00, 8493012.00,25, 108884
1044, 1692234.00, 9667934.00, 8493028.00,25, 108989
1045, 1692395.00, 9667820.00, 8493039.00,25, 109093
1046, 1692419.00, 9667837.00, 8493021.00,25, 109198
1047, 1692399.00, 9667921.00, 8493059.00,25, 109302
1048, 1692379.00, 9667973.00, 8493059.00,25, 109407
1049, 1692410.00, 9668058.00, 8493011.00,25, 109512
1050, 1692436.00, 9668064.00, 8493096.00,25, 109616
1051, 1692426.00, 9668045.00, 8493105.00,25, 109721
1052, 1692416.00, 9667980.00, 8493100.00,25, 109826
1053, 1692457.00, 9667745.00, 8493113.00,25, 109930
1054, 1692500.00, 9667761.00, 8493035.00,25, 110035
1055, 1692505.00, 9667695.00, 8493049.00,25, 110139
1056, 1692549.00, 9667529.00, 8493036.00,25, 110244
1057, 1692640.00, 9667480.00, 8493059.00,25, 110349
1058, 1692727.00, 9667478.00, 8493031.00,25, 110453
1059, 1692892.00, 9667412.00, 8493028.00,25, 110558
1060, 1693045.00, 9667353.00, 8493010.00,25, 110662
1061, 1693122.00, 9667310.00, 8492987.00,25, 110767
1062, 1693197.00, 9667364.00, 8493011.00,25, 110872
1063, 1693261.00, 9667439.00, 8493109.00,25, 110976
1064, 1693323.00, 9667420.00, 8493079.00,25, 111081
1065, 1693305.00, 9667395.00, 8493039.00,25, 111186
1066, 1693324.00, 9667423.00, 8493104.00,25, 111290
1067, 1693323.00, 9667387.00, 8493145.00,25, 111395
1068, 1693300.00, 9667276.00, 8493239.00,25, 111499
1069, 1693305.00, 9667235.00, 8493152.00,25, 111604
1070, 1693252.00, 9667120.00, 8493090.00,25, 111709
1071, 1693251.00, 9667027.00, 8492954.00,25, 111813
1072, 1693381.00, 9666992.00, 8492925.00,25, 111918
1073, 1693535.00, 9666887.00, 8493067.00,25, 112023
1074, 1693663.00, 9666858.00, 8493124.00,25, 112127
1075, 1693801.00, 9666848.00, 8493188.00,25, 112232
1076, 1693868.00, 9666782.00, 8493141.00,25, 112336
1077, 1693912.00, 9666727.00, 8493084.00,25, 112441
1078, 1694024.00, 9666726.00, 8493100.00,25, 112546
1079, 1694155.00, 9666725.00, 8493052.00,25, 112650
1080, 1694208.00, 9666609.00, 8493112.00,25, 112755
1081, 1694229.00, 9666511.00, 8493067.00,25, 112859
1082, 1694268.00, 9666581.00, 8493064.00,25, 112964
1083, 1694214.00, 9666591.00, 8493021.00,25, 113069
1084, 1694166.00, 9666581.00, 8493097.00,25, 113173
1085, 1694205.00, 9666597.00, 8493073.00,25, 113278
1086, 1694217.00, 9666522.00, 8493131.00,25, 113383
1087, 1694221.00, 9666386.00, 8493193.00,25, 113487
1088, 1694246.00, 9666324.00, 8493105.00,25, 113592
1089, 1694302.00, 9666385.00, 8493012.00,25, 113696
1090, 1694305.00, 9666385.00, 8492952.00,25, 113801
1091, 1694294.00, 9666323.00, 8493025.00,25, 113906
1092, 1694299.00, 9666349.00, 8493115.00,25, 114010
1093, 1694358.00, 9666258.00, 8493097.00,25, 114115
1094, 1694469.00, 9666190.00, 8493083.00,25, 114220
1095, 1694665.00, 9666137.00, 8493058.00,25, 114324
1096, 1694744.00, 9666081.00, 8492998.00,25, 114429
1097, 1694800.00, 9666106.00, 8492951.00,25, 114533
1098, 1694771.00, 9666134.00, 8492991.00,25, 114638
1099, 1694722.00, 9666076.00, 8492978.00,25, 114743
1100, 1694654.00, 9666143.00, 8493084.00,25, 114847
1101, 1694694.00, 9666019.00, 8492999.00,25, 114952
1102, 1694740.00, 9666004.00, 8493014.00,25, 115057
1103, 1694826.00, 9665944.00, 8493022.00,25, 115161
1104, 1694771.00, 9665883.00, 8492999.00,25, 115266
1105, 1694683.00, 9665909.00, 8493006.00,25, 115370
1106, 1694727.00, 9665874.00, 8493084.00,25, 115475
1107, 1694776.00, 9665835.00, 8493073.00,25, 115580
1108, 1694796.00, 9665891.00, 8493016.00,25, 115684
1109, 1694799.00, 9665829.00, 8493081.00,25, 115789
1110, 1694918.00, 9665792.00, 8493153.00,25, 115893
1111, 1695040.00, 9665745.00, 8493138.00,25, 115998
1112, 1695067.00, 9665706.00, 8493025.00,25, 116103
1113, 1695099.00, 9665701.00, 8493034.00,25, 116207
1114, 1695142.00, 9665722.00, 8493017.00,25, 116312
1115, 1695135.00, 9665781.00, 8493016.00,25, 116417
1116, 1695122.00, 9665757.00, 8493018.00,25, 116521
1117, 1695114.00, 9665662.00, 8493021.00,25, 116626
1118, 1695121.00, 9665679.00, 8492979.00,25, 116730
1119, 1695129.00, 9665659.00, 8492975.00,25, 116835
1120, 1695099.00, 9665575.00, 8493040.00,25, 116940
1121, 1695150.00, 9665572.00, 8492998.00,25, 117044
1122, 1695141.00, 9665556.00, 8493005.00,25, 117149
1123, 1695135.00, 9665497.00, 8493039.00,25, 117254
1124, 1695118.00, 9665513.00, 8492993.00,25, 117358
1125, 1695128.00, 9665486.00, 8492947.00,25, 117463
1126, 1695152.00, 9665493.00, 8493046.00,25, 117567
1127, 1695190.00, 9665509.00, 8492981.00,25, 117672
1128, 1695249.00, 9665502.00, 8492948.00,25, 117777
1129, 1695274.00, 9665488.00, 8493007.00,25, 117881
1130, 1695316.00, 9665454.00, 8493106.00,25, 117986
1131, 1695355.00, 9665449.00, 8493053.00,25, 118090
1132, 1695366.00, 9665416.00, 8492968.00,25, 118195
1133, 1695357.00, 9665393.00, 8493136.00,25, 118300
1134, 1695359.00, 9665416.00, 8493130.00,25, 118404
1135, 1695386.00, 9665368.00, 8492966.00,25, 118509
1136, 1695400.00, 9665367.00, 8492957.00,25, 118614
1137, 1695358.00, 9665332.00, 8493053.00,25, 118718
1138, 1695393.00, 9665283.00, 8493039.00,25, 118823
1139, 1695380.00, 9665321.00, 8493052.00,25, 118927
1140, 1695348.00, 9665320.00, 8493099.00,25, 119032
1141, 1695373.00, 9665364.00, 8493068.00,25, 119137
1142, 1695449.00, 9665325.00, 8493074.00,25, 119241
1143, 1695394.00, 9665302.00, 8492981.00,25, 119346
1144, 1695374.00, 9665261.00, 8492996.00,25, 119451
1145, 1695447.00, 9665289.00, 8493085.00,25, 119555
1146, 1695502.00, 9665309.00, 8493051.00,25, 119660
1147, 1695483.00, 9665307.00, 8492860.00,25, 119764
1148, 1695488.00, 9665329.00, 8492929.00,25, 119869
1149, 1695478.00, 9665194.00, 8493057.00,25, 119974
1150, 1695507.00, 9665176.00, 8493126.00,25, 120078
1151, 1695476.00, 9665187.00, 8493083.00,25, 120183
1152, 1695430.00, 9665157.00, 8493089.00,25, 120287
1153, 1695454.00, 9665108.00, 8493073.00,25, 120392
1154, 1695364.00, 9665169.00, 8493129.00,25, 120497
1155, 1695338.00, 9665235.00, 8493071.00,25, 120601
1156, 1695357.00, 9665276.00, 8493088.00,25, 120706
1157, 1695412.00, 9665298.00, 8493106.00,25, 120810
1158, 1695468.00, 9665357.00, 8493038.00,25, 120915
1159, 1695517.00, 9665393.00, 8492964.00,25, 121020
1160, 1695511.00, 9665353.00, 8493003.00,25, 121124
1161, 1695543.00, 9665362.00, 8493027.00,25, 121229
1162, 1695594.00, 9665388.00, 8493041.00,25, 121334
RECORDING Time: 11:23:43
BASELINE Time: 11:23:58
1, 1695643.00, 9662416.00, 8493145.00,25, 0
2, 1695484.00, 9662363.00, 8493099.00,25, 0
3, 1695395.00, 9662343.00, 8493090.00,25, 104
4, 1695365.00, 9662358.00, 8493004.00,25, 209
5, 1695375.00, 9662350.00, 8493067.00,25, 314
6, 1695365.00, 9662373.00, 8492980.00,25, 418
7, 1695379.00, 9662401.00, 8493066.00,25, 523
8, 1695344.00, 9662351.00, 8493111.00,25, 627
9, 1695285.00, 9662305.00, 8493039.00,25, 732
10, 1695305.00, 9662247.00, 8493060.00,25, 837
11, 1695241.00, 9662249.00, 8492981.00,25, 941
12, 1695182.00, 9662182.00, 8492985.00,25, 1046
13, 1695105.00, 9662111.00, 8492973.00,25, 1151
14, 1694958.00, 9662076.00, 8493042.00,25, 1255
15, 1694927.00, 9662093.00, 8493047.00,25, 1360
16, 1694909.00, 9661995.00, 8493088.00,25, 1464
17, 1694860.00, 9661910.00, 8493101.00,25, 1569
18, 1694774.00, 9661894.00, 8493055.00,25, 1674
19, 1694751.00, 9661872.00, 8493012.00,25, 1778
20, 1694719.00, 9661818.00, 8493086.00,25, 1883
21, 1694719.00, 9661841.00, 8493054.00,25, 1988
22, 1694759.00, 9661866.00, 8492998.00,25, 2092
23, 1694820.00, 9661823.00, 8493022.00,25, 2197
24, 1694775.00, 9661801.00, 8493058.00,25, 2301
25, 1694726.00, 9661767.00, 8493144.00,25, 2406
26, 1694711.00, 9661732.00, 8493092.00,25, 2511
27, 1694742.00, 9661713.00, 8493041.00,25, 2615
28, 1694755.00, 9661730.00, 8493036.00,25, 2720
29, 1694716.00, 9661720.00, 8493050.00,25, 2825
30, 1694683.00, 9661705.00, 8493056.00,25, 2929
31, 1694690.00, 9661655.00, 8493039.00,25, 3034
32, 1694671.00, 9661667.00, 8493069.00,25, 3138
33, 1694625.00, 9661620.00, 8493089.00,25, 3243
34, 1694617.00, 9661635.00, 8493158.00,25, 3348
35, 1694658.00, 9661584.00, 8493101.00,25, 3452
36, 1694629.00, 9661554.00, 8493080.00,25, 3557
37, 1694650.00, 9661533.00, 8493093.00,25, 3661
38, 1694692.00, 9661479.00, 8493064.00,25, 3766
39, 1694637.00, 9661437.00, 8493106.00,25, 3871
40, 1694621.00, 9661482.00, 8493030.00,25, 3975
41, 1694704.00, 9661465.00, 8492966.00,25, 4080
42, 1694738.00, 9661446.00, 8493055.00,25, 4185
43, 1694705.00, 9661374.00, 8493110.00,25, 4289
44, 1694726.00, 9661374.00, 8493230.00,25, 4394
45, 1694749.00, 9661367.00, 8493114.00,25, 4498
46, 1694700.00, 9661370.00, 8493066.00,25, 4603
47, 1694731.00, 9661331.00, 8493099.00,25, 4708
48, 1694702.00, 9661303.00, 8493068.00,25, 4812
49, 1694692.00, 9661287.00, 8493122.00,25, 4917
50, 1694660.00, 9661300.00, 8493080.00,25, 5022
51, 1694540.00, 9661283.00, 8493007.00,25, 5126
52, 1694535.00, 9661324.00, 8493015.00,25, 5231
53, 1694578.00, 9661348.00, 8493027.00,25, 5335
54, 1694578.00, 9661314.00, 8493040.00,25, 5440
55, 1694551.00, 9661325.00, 8492953.00,25, 5545
56, 1694582.00, 9661291.00, 8493015.00,25, 5649
57, 1694626.00, 9661253.00, 8493057.00,25, 5754
58, 1694622.00, 9661311.00, 8493086.00,25, 5858
59, 1694574.00, 9661253.00, 8493057.00,25, 5963
60, 1694518.00, 9661194.00, 8493127.00,25, 6068
61, 1694497.00, 9661211.00, 8493153.00,25, 6172
62, 1694446.00, 9661342.00, 8493049.00,25, 6277
63, 1694415.00, 9661495.00, 8492947.00,25, 6381
64, 1694416.00, 9661633.00, 8492931.00,25, 6486
65, 1694342.00, 9661713.00, 8492953.00,25, 6591
66, 1694310.00, 9661702.00, 8493002.00,25, 6695
67, 1694309.00, 9661615.00, 8493142.00,25, 6800
68, 1694281.00, 9661655.00, 8493122.00,25, 6904
69, 1694277.00, 9661553.00, 8493033.00,25, 7009
70, 1694460.00, 9661577.00, 8493097.00,25, 7114
71, 1694898.00, 9661102.00, 8493044.00,25, 7218
72, 1694998.00, 9660933.00, 8493105.00,25, 7323
73, 1695015.00, 9660760.00, 8493088.00,25, 7428
74, 1695032.00, 9660757.00, 8492976.00,25, 7532
75, 1695069.00, 9660769.00, 8493058.00,25, 7637
76, 1695059.00, 9660713.00, 8493089.00,25, 7741
77, 1695080.00, 9660747.00, 8493048.00,25, 7846
78, 1695102.00, 9660810.00, 8493072.00,25, 7951
79, 1695037.00, 9660732.00, 8493133.00,25, 8055
80, 1695077.00, 9660635.00, 8493039.00,25, 8160
81, 1695034.00, 9660664.00, 8493066.00,25, 8264
82, 1695002.00, 9660741.00, 8493151.00,25, 8369
83, 1695015.00, 9660633.00, 8493035.00,25, 8474
84, 1695025.00, 9660588.00, 8493038.00,25, 8578
85, 1695020.00, 9660678.00, 8492992.00,25, 8683
86, 1695030.00, 9660638.00, 8492917.00,25, 8788
87, 1695064.00, 9660637.00, 8492993.00,25, 8892
88, 1695015.00, 9660603.00, 8493049.00,25, 8997
89, 1694982.00, 9660631.00, 8493020.00,25, 9101
90, 1694972.00, 9660612.00, 8493025.00,25, 9206
91, 1695008.00, 9660534.00, 8493041.00,25, 9311
92, 1695013.00, 9660522.00, 8493122.00,25, 9415
93, 1695028.00, 9660563.00, 8493206.00,25, 9520
94, 1695025.00, 9660485.00, 8493193.00,25, 9625
95, 1695391.00, 9660627.00, 8493124.00,25, 9729
96, 1697014.00, 9658949.00, 8493032.00,25, 9834
97, 1698102.00, 9658124.00, 8493048.00,25, 9938
98, 1698245.00, 9658107.00, 8493153.00,25, 10043
99, 1698159.00, 9658267.00, 8493130.00,25, 10148
100, 1698125.00, 9658144.00, 8493079.00,25, 10252
101, 1698114.00, 9658187.00, 8493071.00,25, 10357
102, 1698139.00, 9658233.00, 8493064.00,25, 10461
103, 1698117.00, 9658189.00, 8493102.00,25, 10566
104, 1698108.00, 9658283.00, 8493062.00,25, 10671
105, 1698065.00, 9658243.00, 8493096.00,25, 10775
106, 1698050.00, 9658291.00, 8493071.00,25, 10880
107, 1698088.00, 9658356.00, 8493145.00,25, 10985
108, 1698142.00, 9658440.00, 8493148.00,25, 11089
109, 1698120.00, 9658459.00, 8493031.00,25, 11194
110, 1698155.00, 9658490.00, 8493072.00,25, 11298
111, 1698099.00, 9658469.00, 8493113.00,25, 11403
112, 1698108.00, 9658538.00, 8493035.00,25, 11508
113, 1698116.00, 9658625.00, 8493111.00,25, 11612
114, 1698112.00, 9658627.00, 8493051.00,25, 11717
115, 1698014.00, 9658623.00, 8492980.00,25, 11822
116, 1697859.00, 9658472.00, 8492949.00,25, 11926
117, 1697842.00, 9658524.00, 8493065.00,25, 12031
118, 1697931.00, 9658545.00, 8493150.00,25, 12135
119, 1697866.00, 9658652.00, 8493004.00,25, 12240
120, 1697801.00, 9658534.00, 8492988.00,25, 12345
121, 1697765.00, 9658640.00, 8493007.00,25, 12449
122, 1697706.00, 9658558.00, 8493006.00,25, 12554
123, 1697675.00, 9658557.00, 8493135.00,25, 12658
BASELINE Time: 11:24:11
