Date: 28.2.2020 , In use by: Mena
Daytime: 14:23:52, Temperature: 24°C
ID, strain1, strain2, strain3, temp [°C], runtime [ms]
1146, 0.00, 0.00, 1455713.00, 15, 118703
1147, 0.00, 0.00, 1456485.00, 15, 118807
1148, 0.00, 0.00, 1457516.00, 15, 118911
1149, 0.00, 0.00, 1457577.00, 15, 119014
1150, 0.00, 0.00, 1457671.00, 15, 119118
1151, 0.00, 0.00, 1458196.00, 15, 119222
1152, 0.00, 0.00, 1459094.00, 15, 119326
1153, 0.00, 0.00, 1460356.00, 15, 119430
1154, 0.00, 0.00, 1461679.00, 15, 119533
1155, 0.00, 0.00, 1462859.00, 15, 119637
1156, 0.00, 0.00, 1463998.00, 15, 119741
1157, 0.00, 0.00, 1465109.00, 15, 119845
1158, 0.00, 0.00, 1466447.00, 15, 119948
1159, 0.00, 0.00, 1467937.00, 15, 120052
1160, 0.00, 0.00, 1470427.00, 15, 120156
1161, 0.00, 0.00, 1470641.00, 15, 120260
1162, 0.00, 0.00, 1470544.00, 15, 120363
1163, 0.00, 0.00, 1470714.00, 15, 120467
1164, 0.00, 0.00, 1471211.00, 15, 120571
1165, 0.00, 0.00, 1471779.00, 15, 120675
1166, 0.00, 0.00, 1472314.00, 15, 120778
1167, 0.00, 0.00, 1472808.00, 15, 120882
1168, 0.00, 0.00, 1473281.00, 15, 120986
1169, 0.00, 0.00, 1473945.00, 15, 121090
1170, 0.00, 0.00, 1474902.00, 15, 121193
1171, 0.00, 0.00, 1475500.00, 15, 121297
1172, 0.00, 0.00, 1476175.00, 15, 121401
1173, 0.00, 0.00, 1476788.00, 15, 121505
1174, 0.00, 0.00, 1477876.00, 15, 121609
1175, 0.00, 0.00, 1479128.00, 15, 121712
1176, 0.00, 0.00, 1480466.00, 15, 121816
1177, 0.00, 0.00, 1481752.00, 15, 121920
1178, 0.00, 0.00, 1483016.00, 15, 122024
1179, 0.00, 0.00, 1484644.00, 15, 122127
1180, 0.00, 0.00, 1486314.00, 15, 122231
1181, 0.00, 0.00, 1488091.00, 15, 122335
1182, 0.00, 0.00, 1489631.00, 15, 122439
1183, 0.00, 0.00, 1492515.00, 15, 122542
1184, 0.00, 0.00, 1494382.00, 15, 122646
1185, 0.00, 0.00, 1495969.00, 15, 122750
1186, 0.00, 0.00, 1497172.00, 15, 122854
1187, 0.00, 0.00, 1498018.00, 15, 122957
1188, 0.00, 0.00, 1498939.00, 15, 123061
1189, 0.00, 0.00, 1499843.00, 15, 123165
1190, 0.00, 0.00, 1500388.00, 15, 123269
1191, 0.00, 0.00, 1501016.00, 15, 123373
1192, 0.00, 0.00, 1501629.00, 15, 123476
1193, 0.00, 0.00, 1502192.00, 15, 123580
1194, 0.00, 0.00, 1502624.00, 15, 123684
1195, 0.00, 0.00, 1503380.00, 15, 123788
1196, 0.00, 0.00, 1503831.00, 15, 123891
1197, 0.00, 0.00, 1504545.00, 15, 123995
1198, 0.00, 0.00, 1505665.00, 15, 124099
1199, 0.00, 0.00, 1506981.00, 15, 124203
1200, 0.00, 0.00, 1508276.00, 15, 124306
1201, 0.00, 0.00, 1509688.00, 15, 124410
1202, 0.00, 0.00, 1511286.00, 15, 124514
1203, 0.00, 0.00, 1513077.00, 15, 124618
1204, 0.00, 0.00, 1514999.00, 15, 124721
1205, 0.00, 0.00, 1516942.00, 15, 124825
1206, 0.00, 0.00, 1518819.00, 15, 124929
1207, 0.00, 0.00, 1521952.00, 15, 125033
1208, 0.00, 0.00, 1523609.00, 15, 125136
1209, 0.00, 0.00, 1525096.00, 15, 125240
1210, 0.00, 0.00, 1526157.00, 15, 125344
1211, 0.00, 0.00, 1527362.00, 15, 125448
1212, 0.00, 0.00, 1528679.00, 15, 125552
1213, 0.00, 0.00, 1529786.00, 15, 125655
1214, 0.00, 0.00, 1530901.00, 15, 125759
1215, 0.00, 0.00, 1531939.00, 15, 125863
1216, 0.00, 0.00, 1533097.00, 15, 125967
1217, 0.00, 0.00, 1534214.00, 15, 126070
1218, 0.00, 0.00, 1535283.00, 15, 126174
1219, 0.00, 0.00, 1537173.00, 15, 126278
1220, 0.00, 0.00, 1538209.00, 15, 126382
1221, 0.00, 0.00, 1539261.00, 15, 126485
1222, 0.00, 0.00, 1540491.00, 15, 126589
1223, 0.00, 0.00, 1541820.00, 15, 126693
1224, 0.00, 0.00, 1543043.00, 15, 126797
1225, 0.00, 0.00, 1544068.00, 15, 126900
1226, 0.00, 0.00, 1545122.00, 15, 127004
1227, 0.00, 0.00, 1546025.00, 15, 127108
1228, 0.00, 0.00, 1547035.00, 15, 127212
1229, 0.00, 0.00, 1547910.00, 15, 127315
1230, 0.00, 0.00, 1548644.00, 15, 127419
1231, 0.00, 0.00, 1550171.00, 15, 127523
1232, 0.00, 0.00, 1550857.00, 15, 127627
1233, 0.00, 0.00, 1551674.00, 15, 127730
1234, 0.00, 0.00, 1552359.00, 15, 127834
1235, 0.00, 0.00, 1553037.00, 15, 127938
1236, 0.00, 0.00, 1553981.00, 15, 128042
1237, 0.00, 0.00, 1555125.00, 15, 128145
1238, 0.00, 0.00, 1555978.00, 15, 128249
1239, 0.00, 0.00, 1556587.00, 15, 128353
1240, 0.00, 0.00, 1557221.00, 15, 128457
1241, 0.00, 0.00, 1557932.00, 15, 128560
1242, 0.00, 0.00, 1558952.00, 15, 128664
1243, 0.00, 0.00, 1559609.00, 15, 128768
1244, 0.00, 0.00, 1560276.00, 15, 128872
1245, 0.00, 0.00, 1560908.00, 15, 128975
1246, 0.00, 0.00, 1561657.00, 15, 129079
1247, 0.00, 0.00, 1562406.00, 15, 129183
1248, 0.00, 0.00, 1562982.00, 15, 129287
1249, 0.00, 0.00, 1563601.00, 15, 129390
1250, 0.00, 0.00, 1564487.00, 15, 129494
1251, 0.00, 0.00, 1565359.00, 15, 129598
1252, 0.00, 0.00, 1566214.00, 15, 129702
1253, 0.00, 0.00, 1567272.00, 15, 129805
1254, 0.00, 0.00, 1569611.00, 15, 129909
1255, 0.00, 0.00, 1570870.00, 15, 130013
1256, 0.00, 0.00, 1571995.00, 15, 130117
1257, 0.00, 0.00, 1573187.00, 15, 130220
1258, 0.00, 0.00, 1574436.00, 15, 130324
1259, 0.00, 0.00, 1575849.00, 15, 130428
1260, 0.00, 0.00, 1577264.00, 15, 130532
1261, 0.00, 0.00, 1578520.00, 15, 130635
1262, 0.00, 0.00, 1579844.00, 15, 130739
1263, 0.00, 0.00, 1581457.00, 15, 130843
1264, 0.00, 0.00, 1582978.00, 15, 130947
1265, 0.00, 0.00, 1584317.00, 15, 131050
1266, 0.00, 0.00, 1587097.00, 15, 131154
1267, 0.00, 0.00, 1588503.00, 15, 131258
1268, 0.00, 0.00, 1589697.00, 15, 131362
1269, 0.00, 0.00, 1590728.00, 15, 131465
1270, 0.00, 0.00, 1591846.00, 15, 131569
1271, 0.00, 0.00, 1592791.00, 15, 131673
1272, 0.00, 0.00, 1593672.00, 15, 131777
1273, 0.00, 0.00, 1594539.00, 15, 131880
1274, 0.00, 0.00, 1595316.00, 15, 131984
1275, 0.00, 0.00, 1596091.00, 15, 132088
1276, 0.00, 0.00, 1596733.00, 15, 132192
1277, 0.00, 0.00, 1597305.00, 15, 132295
1278, 0.00, 0.00, 1598393.00, 15, 132399
1279, 0.00, 0.00, 1598899.00, 15, 132503
1280, 0.00, 0.00, 1599728.00, 15, 132607
1281, 0.00, 0.00, 1600552.00, 15, 132710
1282, 0.00, 0.00, 1601050.00, 15, 132814
1283, 0.00, 0.00, 1601431.00, 15, 132918
1284, 0.00, 0.00, 1601930.00, 15, 133022
1285, 0.00, 0.00, 1602441.00, 15, 133125
1286, 0.00, 0.00, 1602671.00, 15, 133229
1287, 0.00, 0.00, 1602608.00, 15, 133333
1288, 0.00, 0.00, 1602676.00, 15, 133437
1289, 0.00, 0.00, 1602982.00, 15, 133540
1290, 0.00, 0.00, 1603790.00, 15, 133644
1291, 0.00, 0.00, 1603824.00, 15, 133748
1292, 0.00, 0.00, 1604005.00, 15, 133852
1293, 0.00, 0.00, 1604235.00, 15, 133955
1294, 0.00, 0.00, 1604405.00, 15, 134059
1295, 0.00, 0.00, 1604741.00, 15, 134163
1296, 0.00, 0.00, 1605157.00, 15, 134267
1297, 0.00, 0.00, 1605636.00, 15, 134370
1298, 0.00, 0.00, 1606143.00, 15, 134474
1299, 0.00, 0.00, 1606603.00, 15, 134578
1300, 0.00, 0.00, 1607175.00, 15, 134682
1301, 0.00, 0.00, 1608428.00, 15, 134785
1302, 0.00, 0.00, 1608898.00, 15, 134889
1303, 0.00, 0.00, 1609187.00, 15, 134993
1304, 0.00, 0.00, 1609425.00, 15, 135097
1305, 0.00, 0.00, 1609683.00, 15, 135200
1306, 0.00, 0.00, 1609963.00, 15, 135304
1307, 0.00, 0.00, 1610521.00, 15, 135408
1308, 0.00, 0.00, 1610998.00, 15, 135512
1309, 0.00, 0.00, 1611357.00, 15, 135616
1310, 0.00, 0.00, 1611702.00, 15, 135719
1311, 0.00, 0.00, 1612043.00, 15, 135823
1312, 0.00, 0.00, 1612592.00, 15, 135927
1313, 0.00, 0.00, 1613490.00, 15, 136031
1314, 0.00, 0.00, 1613848.00, 15, 136134
1315, 0.00, 0.00, 1614297.00, 15, 136238
1316, 0.00, 0.00, 1614873.00, 15, 136342
1317, 0.00, 0.00, 1615414.00, 15, 136446
1318, 0.00, 0.00, 1615791.00, 15, 136549
1319, 0.00, 0.00, 1616209.00, 15, 136653
1320, 0.00, 0.00, 1616845.00, 15, 136757
1321, 0.00, 0.00, 1617423.00, 15, 136861
1322, 0.00, 0.00, 1617880.00, 15, 136964
1323, 0.00, 0.00, 1618123.00, 15, 137068
1324, 0.00, 0.00, 1618407.00, 15, 137172
1325, 0.00, 0.00, 1619038.00, 15, 137276
1326, 0.00, 0.00, 1619375.00, 15, 137379
1327, 0.00, 0.00, 1619663.00, 15, 137483
1328, 0.00, 0.00, 1619961.00, 15, 137587
1329, 0.00, 0.00, 1620184.00, 15, 137691
1330, 0.00, 0.00, 1620497.00, 15, 137794
1331, 0.00, 0.00, 1620863.00, 15, 137898
1332, 0.00, 0.00, 1621299.00, 15, 138002
1333, 0.00, 0.00, 1621903.00, 15, 138106
1334, 0.00, 0.00, 1622508.00, 15, 138209
1335, 0.00, 0.00, 1623043.00, 15, 138313
1336, 0.00, 0.00, 1623661.00, 15, 138417
1337, 0.00, 0.00, 1624799.00, 15, 138521
1338, 0.00, 0.00, 1625196.00, 15, 138624
1339, 0.00, 0.00, 1625726.00, 15, 138728
1340, 0.00, 0.00, 1626310.00, 15, 138832
1341, 0.00, 0.00, 1626785.00, 15, 138936
1342, 0.00, 0.00, 1627475.00, 15, 139039
1343, 0.00, 0.00, 1628068.00, 15, 139143
1344, 0.00, 0.00, 1628510.00, 15, 139247
1345, 0.00, 0.00, 1628864.00, 15, 139351
1346, 0.00, 0.00, 1629266.00, 15, 139454
1347, 0.00, 0.00, 1629622.00, 15, 139558
1348, 0.00, 0.00, 1629806.00, 15, 139662
1349, 0.00, 0.00, 1630184.00, 15, 139766
1350, 0.00, 0.00, 1630417.00, 15, 139869
1351, 0.00, 0.00, 1630549.00, 15, 139973
1352, 0.00, 0.00, 1630857.00, 15, 140077
1353, 0.00, 0.00, 1631224.00, 15, 140181
1354, 0.00, 0.00, 1631528.00, 15, 140284
1355, 0.00, 0.00, 1631983.00, 15, 140388
1356, 0.00, 0.00, 1632698.00, 15, 140492
1357, 0.00, 0.00, 1633236.00, 15, 140596
1358, 0.00, 0.00, 1633768.00, 15, 140699
1359, 0.00, 0.00, 1634320.00, 15, 140803
1360, 0.00, 0.00, 1635520.00, 15, 140907
1361, 0.00, 0.00, 1636001.00, 15, 141011
1362, 0.00, 0.00, 1636341.00, 15, 141114
1363, 0.00, 0.00, 1636616.00, 15, 141218
1364, 0.00, 0.00, 1636881.00, 15, 141322
1365, 0.00, 0.00, 1636874.00, 15, 141426
1366, 0.00, 0.00, 1636933.00, 15, 141529
1367, 0.00, 0.00, 1637205.00, 15, 141633
1368, 0.00, 0.00, 1637493.00, 15, 141737
1369, 0.00, 0.00, 1637661.00, 15, 141841
1370, 0.00, 0.00, 1637827.00, 15, 141944
1371, 0.00, 0.00, 1638156.00, 15, 142048
1372, 0.00, 0.00, 1638570.00, 15, 142152
1373, 0.00, 0.00, 1638547.00, 15, 142256
1374, 0.00, 0.00, 1638521.00, 15, 142359
1375, 0.00, 0.00, 1638761.00, 15, 142463
1376, 0.00, 0.00, 1638986.00, 15, 142567
1377, 0.00, 0.00, 1638969.00, 15, 142671
1378, 0.00, 0.00, 1639086.00, 15, 142774
1379, 0.00, 0.00, 1639202.00, 15, 142878
1380, 0.00, 0.00, 1639262.00, 15, 142982
1381, 0.00, 0.00, 1639298.00, 15, 143086
1382, 0.00, 0.00, 1639282.00, 15, 143189
1383, 0.00, 0.00, 1639289.00, 15, 143293
1384, 0.00, 0.00, 1639257.00, 15, 143397
1385, 0.00, 0.00, 1639311.00, 15, 143501
1386, 0.00, 0.00, 1639429.00, 15, 143604
1387, 0.00, 0.00, 1639645.00, 15, 143708
1388, 0.00, 0.00, 1639722.00, 15, 143812
1389, 0.00, 0.00, 1639761.00, 15, 143916
1390, 0.00, 0.00, 1639708.00, 15, 144019
1391, 0.00, 0.00, 1639484.00, 15, 144123
1392, 0.00, 0.00, 1639428.00, 15, 144227
1393, 0.00, 0.00, 1639375.00, 15, 144331
1394, 0.00, 0.00, 1639208.00, 15, 144434
1395, 0.00, 0.00, 1639028.00, 15, 144538
1396, 0.00, 0.00, 1638556.00, 15, 144642
1397, 0.00, 0.00, 1638231.00, 15, 144746
1398, 0.00, 0.00, 1637801.00, 15, 144849
1399, 0.00, 0.00, 1637359.00, 15, 144953
1400, 0.00, 0.00, 1636947.00, 15, 145057
1401, 0.00, 0.00, 1636407.00, 15, 145161
1402, 0.00, 0.00, 1635933.00, 15, 145264
1403, 0.00, 0.00, 1635462.00, 15, 145368
1404, 0.00, 0.00, 1634799.00, 15, 145472
1405, 0.00, 0.00, 1634082.00, 15, 145576
1406, 0.00, 0.00, 1633375.00, 15, 145679
1407, 0.00, 0.00, 1632683.00, 15, 145783
1408, 0.00, 0.00, 1631125.00, 15, 145887
1409, 0.00, 0.00, 1630326.00, 15, 145991
1410, 0.00, 0.00, 1629513.00, 15, 146094
1411, 0.00, 0.00, 1628629.00, 15, 146198
1412, 0.00, 0.00, 1627761.00, 15, 146302
1413, 0.00, 0.00, 1627067.00, 15, 146406
1414, 0.00, 0.00, 1626496.00, 15, 146509
1415, 0.00, 0.00, 1625995.00, 15, 146613
1416, 0.00, 0.00, 1625491.00, 15, 146717
1417, 0.00, 0.00, 1625049.00, 15, 146821
1418, 0.00, 0.00, 1624633.00, 15, 146924
1419, 0.00, 0.00, 1624200.00, 15, 147028
1420, 0.00, 0.00, 1623463.00, 15, 147132
1421, 0.00, 0.00, 1622970.00, 15, 147236
1422, 0.00, 0.00, 1622499.00, 15, 147339
1423, 0.00, 0.00, 1622128.00, 15, 147443
1424, 0.00, 0.00, 1621763.00, 15, 147547
1425, 0.00, 0.00, 1621510.00, 15, 147651
1426, 0.00, 0.00, 1621283.00, 15, 147754
1427, 0.00, 0.00, 1621047.00, 15, 147858
1428, 0.00, 0.00, 1620825.00, 15, 147962
1429, 0.00, 0.00, 1620620.00, 15, 148066
1430, 0.00, 0.00, 1620479.00, 15, 148169
1431, 0.00, 0.00, 1620298.00, 15, 148273
1432, 0.00, 0.00, 1620044.00, 15, 148377
1433, 0.00, 0.00, 1619768.00, 15, 148481
1434, 0.00, 0.00, 1619487.00, 15, 148584
1435, 0.00, 0.00, 1619240.00, 15, 148688
1436, 0.00, 0.00, 1618991.00, 15, 148792
1437, 0.00, 0.00, 1618784.00, 15, 148896
1438, 0.00, 0.00, 1618677.00, 15, 148999
1439, 0.00, 0.00, 1618545.00, 15, 149103
1440, 0.00, 0.00, 1618418.00, 15, 149207
1441, 0.00, 0.00, 1618356.00, 15, 149311
1442, 0.00, 0.00, 1618139.00, 15, 149414
1443, 0.00, 0.00, 1616366.00, 15, 149518
1444, 0.00, 0.00, 1615873.00, 15, 149622
1445, 0.00, 0.00, 1615477.00, 15, 149726
1446, 0.00, 0.00, 1614988.00, 15, 149829
1447, 0.00, 0.00, 1614485.00, 15, 149933
1448, 0.00, 0.00, 1614042.00, 15, 150037
1449, 0.00, 0.00, 1613751.00, 15, 150141
1450, 0.00, 0.00, 1613589.00, 15, 150244
1451, 0.00, 0.00, 1613341.00, 15, 150348
1452, 0.00, 0.00, 1612964.00, 15, 150452
1453, 0.00, 0.00, 1612756.00, 15, 150556
1454, 0.00, 0.00, 1612659.00, 15, 150659
1455, 0.00, 0.00, 1612250.00, 15, 150763
1456, 0.00, 0.00, 1612065.00, 15, 150867
1457, 0.00, 0.00, 1611592.00, 15, 150971
1458, 0.00, 0.00, 1611067.00, 15, 151074
1459, 0.00, 0.00, 1610819.00, 15, 151178
1460, 0.00, 0.00, 1610503.00, 15, 151282
1461, 0.00, 0.00, 1610052.00, 15, 151386
1462, 0.00, 0.00, 1609762.00, 15, 151489
1463, 0.00, 0.00, 1609072.00, 15, 151593
1464, 0.00, 0.00, 1606960.00, 15, 151697
1465, 0.00, 0.00, 1605077.00, 15, 151801
1466, 0.00, 0.00, 1604824.00, 15, 151904
1467, 0.00, 0.00, 1605605.00, 15, 152008
1468, 0.00, 0.00, 1605750.00, 15, 152112
1469, 0.00, 0.00, 1605634.00, 15, 152216
1470, 0.00, 0.00, 1605159.00, 15, 152319
1471, 0.00, 0.00, 1604492.00, 15, 152423
1472, 0.00, 0.00, 1603710.00, 15, 152527
1473, 0.00, 0.00, 1602704.00, 15, 152631
1474, 0.00, 0.00, 1601819.00, 15, 152734
1475, 0.00, 0.00, 1601151.00, 15, 152838
1476, 0.00, 0.00, 1600707.00, 15, 152942
1477, 0.00, 0.00, 1600499.00, 15, 153046
1478, 0.00, 0.00, 1600266.00, 15, 153149
1479, 0.00, 0.00, 1599680.00, 15, 153253
1480, 0.00, 0.00, 1599572.00, 15, 153357
1481, 0.00, 0.00, 1599710.00, 15, 153461
1482, 0.00, 0.00, 1599782.00, 15, 153564
1483, 0.00, 0.00, 1599835.00, 15, 153668
1484, 0.00, 0.00, 1599803.00, 15, 153772
1485, 0.00, 0.00, 1599662.00, 15, 153876
1486, 0.00, 0.00, 1599411.00, 15, 153979
1487, 0.00, 0.00, 1599179.00, 15, 154083
1488, 0.00, 0.00, 1599069.00, 15, 154187
1489, 0.00, 0.00, 1598942.00, 15, 154291
1490, 0.00, 0.00, 1598720.00, 15, 154394
1491, 0.00, 0.00, 1598691.00, 15, 154498
1492, 0.00, 0.00, 1598794.00, 15, 154602
1493, 0.00, 0.00, 1598974.00, 15, 154706
1494, 0.00, 0.00, 1599212.00, 15, 154810
1495, 0.00, 0.00, 1599509.00, 15, 154913
1496, 0.00, 0.00, 1599745.00, 15, 155017
1497, 0.00, 0.00, 1599905.00, 15, 155121
1498, 0.00, 0.00, 1600054.00, 15, 155225
1499, 0.00, 0.00, 1600170.00, 15, 155328
1500, 0.00, 0.00, 1600238.00, 15, 155432
1501, 0.00, 0.00, 1600122.00, 15, 155536
1502, 0.00, 0.00, 1600251.00, 15, 155640
1503, 0.00, 0.00, 1600299.00, 15, 155743
1504, 0.00, 0.00, 1600608.00, 15, 155847
1505, 0.00, 0.00, 1601024.00, 15, 155951
1506, 0.00, 0.00, 1601265.00, 15, 156055
1507, 0.00, 0.00, 1601559.00, 15, 156158
1508, 0.00, 0.00, 1601963.00, 15, 156262
1509, 0.00, 0.00, 1602256.00, 15, 156366
1510, 0.00, 0.00, 1602488.00, 15, 156470
1511, 0.00, 0.00, 1602854.00, 15, 156573
1512, 0.00, 0.00, 1603282.00, 15, 156677
1513, 0.00, 0.00, 1603760.00, 15, 156781
1514, 0.00, 0.00, 1605257.00, 15, 156885
1515, 0.00, 0.00, 1606101.00, 15, 156988
1516, 0.00, 0.00, 1606700.00, 15, 157092
1517, 0.00, 0.00, 1607119.00, 15, 157196
1518, 0.00, 0.00, 1607662.00, 15, 157300
1519, 0.00, 0.00, 1608214.00, 15, 157403
1520, 0.00, 0.00, 1608724.00, 15, 157507
1521, 0.00, 0.00, 1609256.00, 15, 157611
1522, 0.00, 0.00, 1609566.00, 15, 157715
1523, 0.00, 0.00, 1609964.00, 15, 157818
1524, 0.00, 0.00, 1610475.00, 15, 157922
1525, 0.00, 0.00, 1611046.00, 15, 158026
1526, 0.00, 0.00, 1612494.00, 15, 158130
1527, 0.00, 0.00, 1613204.00, 15, 158233
1528, 0.00, 0.00, 1613887.00, 15, 158337
1529, 0.00, 0.00, 1614137.00, 15, 158441
1530, 0.00, 0.00, 1614370.00, 15, 158545
1531, 0.00, 0.00, 1614652.00, 15, 158648
1532, 0.00, 0.00, 1614896.00, 15, 158752
1533, 0.00, 0.00, 1614995.00, 15, 158856
1534, 0.00, 0.00, 1614995.00, 15, 158960
1535, 0.00, 0.00, 1615057.00, 15, 159063
1536, 0.00, 0.00, 1615220.00, 15, 159167
1537, 0.00, 0.00, 1615447.00, 15, 159271
1538, 0.00, 0.00, 1615798.00, 15, 159375
1539, 0.00, 0.00, 1616128.00, 15, 159478
1540, 0.00, 0.00, 1616492.00, 15, 159582
1541, 0.00, 0.00, 1616713.00, 15, 159686
1542, 0.00, 0.00, 1616863.00, 15, 159790
1543, 0.00, 0.00, 1617036.00, 15, 159893
1544, 0.00, 0.00, 1617103.00, 15, 159997
1545, 0.00, 0.00, 1617329.00, 15, 160101
1546, 0.00, 0.00, 1617676.00, 15, 160205
1547, 0.00, 0.00, 1617929.00, 15, 160308
1548, 0.00, 0.00, 1618349.00, 15, 160412
1549, 0.00, 0.00, 1618811.00, 15, 160516
1550, 0.00, 0.00, 1619499.00, 15, 160620
1551, 0.00, 0.00, 1619830.00, 15, 160723
1552, 0.00, 0.00, 1620197.00, 15, 160827
1553, 0.00, 0.00, 1620521.00, 15, 160931
1554, 0.00, 0.00, 1621057.00, 15, 161035
1555, 0.00, 0.00, 1621633.00, 15, 161139
1556, 0.00, 0.00, 1622041.00, 15, 161242
1557, 0.00, 0.00, 1622481.00, 15, 161346
1558, 0.00, 0.00, 1623067.00, 15, 161450
1559, 0.00, 0.00, 1623742.00, 15, 161554
1560, 0.00, 0.00, 1624199.00, 15, 161657
1561, 0.00, 0.00, 1625127.00, 15, 161761
1562, 0.00, 0.00, 1625483.00, 15, 161865
1563, 0.00, 0.00, 1625978.00, 15, 161969
1564, 0.00, 0.00, 1626429.00, 15, 162072
1565, 0.00, 0.00, 1626850.00, 15, 162176
1566, 0.00, 0.00, 1627453.00, 15, 162280
1567, 0.00, 0.00, 1628136.00, 15, 162384
1568, 0.00, 0.00, 1628689.00, 15, 162487
1569, 0.00, 0.00, 1629187.00, 15, 162591
1570, 0.00, 0.00, 1629823.00, 15, 162695
1571, 0.00, 0.00, 1630273.00, 15, 162799
1572, 0.00, 0.00, 1630472.00, 15, 162902
1573, 0.00, 0.00, 1631033.00, 15, 163006
1574, 0.00, 0.00, 1631197.00, 15, 163110
1575, 0.00, 0.00, 1631329.00, 15, 163214
1576, 0.00, 0.00, 1631618.00, 15, 163317
1577, 0.00, 0.00, 1632078.00, 15, 163421
1578, 0.00, 0.00, 1632555.00, 15, 163525
1579, 0.00, 0.00, 1633134.00, 15, 163629
1580, 0.00, 0.00, 1633484.00, 15, 163732
1581, 0.00, 0.00, 1633812.00, 15, 163836
1582, 0.00, 0.00, 1634337.00, 15, 163940
1583, 0.00, 0.00, 1634702.00, 15, 164044
1584, 0.00, 0.00, 1634950.00, 15, 164148
1585, 0.00, 0.00, 1635910.00, 15, 164251
1586, 0.00, 0.00, 1636471.00, 15, 164355
1587, 0.00, 0.00, 1637074.00, 15, 164459
1588, 0.00, 0.00, 1637688.00, 15, 164563
1589, 0.00, 0.00, 1638399.00, 15, 164666
1590, 0.00, 0.00, 1638917.00, 15, 164770
1591, 0.00, 0.00, 1639633.00, 15, 164874
1592, 0.00, 0.00, 1640474.00, 15, 164978
1593, 0.00, 0.00, 1641249.00, 15, 165081
1594, 0.00, 0.00, 1641602.00, 15, 165185
1595, 0.00, 0.00, 1642116.00, 15, 165289
1596, 0.00, 0.00, 1642783.00, 15, 165393
1597, 0.00, 0.00, 1644090.00, 15, 165496
1598, 0.00, 0.00, 1644558.00, 15, 165600
1599, 0.00, 0.00, 1644993.00, 15, 165704
1600, 0.00, 0.00, 1645363.00, 15, 165808
1601, 0.00, 0.00, 1645674.00, 15, 165911
1602, 0.00, 0.00, 1645901.00, 15, 166015
1603, 0.00, 0.00, 1646184.00, 15, 166119
1604, 0.00, 0.00, 1646385.00, 15, 166223
1605, 0.00, 0.00, 1646526.00, 15, 166326
1606, 0.00, 0.00, 1646518.00, 15, 166430
1607, 0.00, 0.00, 1646706.00, 15, 166534
1608, 0.00, 0.00, 1647255.00, 15, 166638
1609, 0.00, 0.00, 1647411.00, 15, 166741
1610, 0.00, 0.00, 1647461.00, 15, 166845
1611, 0.00, 0.00, 1647458.00, 15, 166949
1612, 0.00, 0.00, 1647728.00, 15, 167053
1613, 0.00, 0.00, 1648078.00, 15, 167156
1614, 0.00, 0.00, 1648215.00, 15, 167260
1615, 0.00, 0.00, 1648331.00, 15, 167364
1616, 0.00, 0.00, 1648524.00, 15, 167468
1617, 0.00, 0.00, 1648659.00, 15, 167571
1618, 0.00, 0.00, 1648787.00, 15, 167675
1619, 0.00, 0.00, 1648936.00, 15, 167779
1620, 0.00, 0.00, 1649357.00, 15, 167883
1621, 0.00, 0.00, 1649329.00, 15, 167986
1622, 0.00, 0.00, 1649479.00, 15, 168090
1623, 0.00, 0.00, 1649589.00, 15, 168194
1624, 0.00, 0.00, 1649603.00, 15, 168298
1625, 0.00, 0.00, 1649674.00, 15, 168401
1626, 0.00, 0.00, 1649783.00, 15, 168505
1627, 0.00, 0.00, 1649900.00, 15, 168609
1628, 0.00, 0.00, 1649956.00, 15, 168713
1629, 0.00, 0.00, 1649994.00, 15, 168816
1630, 0.00, 0.00, 1650006.00, 15, 168920
1631, 0.00, 0.00, 1649952.00, 15, 169024
1632, 0.00, 0.00, 1649999.00, 15, 169128
1633, 0.00, 0.00, 1650046.00, 15, 169231
1634, 0.00, 0.00, 1650110.00, 15, 169335
1635, 0.00, 0.00, 1650220.00, 15, 169439
1636, 0.00, 0.00, 1650468.00, 15, 169543
1637, 0.00, 0.00, 1650614.00, 15, 169646
1638, 0.00, 0.00, 1650873.00, 15, 169750
1639, 0.00, 0.00, 1651182.00, 15, 169854
1640, 0.00, 0.00, 1651219.00, 15, 169958
1641, 0.00, 0.00, 1651294.00, 15, 170061
1642, 0.00, 0.00, 1651333.00, 15, 170165
1643, 0.00, 0.00, 1651320.00, 15, 170269
1644, 0.00, 0.00, 1651084.00, 15, 170373
1645, 0.00, 0.00, 1650944.00, 15, 170476
1646, 0.00, 0.00, 1650425.00, 15, 170580
1647, 0.00, 0.00, 1649757.00, 15, 170684
1648, 0.00, 0.00, 1649148.00, 15, 170788
1649, 0.00, 0.00, 1648065.00, 15, 170891
1650, 0.00, 0.00, 1646984.00, 15, 170995
1651, 0.00, 0.00, 1646217.00, 15, 171099
1652, 0.00, 0.00, 1645423.00, 15, 171203
1653, 0.00, 0.00, 1644800.00, 15, 171306
1654, 0.00, 0.00, 1644505.00, 15, 171410
1655, 0.00, 0.00, 1643266.00, 15, 171514
1656, 0.00, 0.00, 1642568.00, 15, 171618
1657, 0.00, 0.00, 1641695.00, 15, 171721
1658, 0.00, 0.00, 1640512.00, 15, 171825
1659, 0.00, 0.00, 1639478.00, 15, 171929
1660, 0.00, 0.00, 1638579.00, 15, 172033
