Date: 28.2.2020 , In use by: Mena
Daytime: 14:48:31, Temperature: 12°C
ID, strain1, strain2, strain3, temp [°C], runtime [ms]
373, 0.00, 0.00, 11484899.00, 12, 38521
374, 0.00, 0.00, 11484942.00, 12, 38625
375, 0.00, 0.00, 11485126.00, 12, 38729
376, 0.00, 0.00, 11485410.00, 12, 38833
377, 0.00, 0.00, 11485632.00, 12, 38937
378, 0.00, 0.00, 11486026.00, 12, 39040
379, 0.00, 0.00, 11486219.00, 12, 39144
380, 0.00, 0.00, 11486429.00, 12, 39248
381, 0.00, 0.00, 11486639.00, 12, 39352
382, 0.00, 0.00, 11486723.00, 12, 39456
383, 0.00, 0.00, 11486749.00, 12, 39560
384, 0.00, 0.00, 11486799.00, 12, 39663
385, 0.00, 0.00, 11486791.00, 12, 39767
386, 0.00, 0.00, 11486789.00, 12, 39871
387, 0.00, 0.00, 11486774.00, 12, 39975
388, 0.00, 0.00, 11486804.00, 12, 40079
389, 0.00, 0.00, 11486773.00, 12, 40182
390, 0.00, 0.00, 11486902.00, 12, 40286
391, 0.00, 0.00, 11486975.00, 12, 40390
392, 0.00, 0.00, 11486985.00, 12, 40494
393, 0.00, 0.00, 11486973.00, 12, 40598
394, 0.00, 0.00, 11486969.00, 12, 40702
395, 0.00, 0.00, 11486973.00, 12, 40805
396, 0.00, 0.00, 11487043.00, 12, 40909
397, 0.00, 0.00, 11487043.00, 12, 41013
398, 0.00, 0.00, 11487137.00, 12, 41117
399, 0.00, 0.00, 11487224.00, 12, 41221
400, 0.00, 0.00, 11487309.00, 12, 41325
401, 0.00, 0.00, 11487514.00, 12, 41428
402, 0.00, 0.00, 11487619.00, 12, 41532
403, 0.00, 0.00, 11487718.00, 12, 41636
404, 0.00, 0.00, 11487737.00, 12, 41740
405, 0.00, 0.00, 11487562.00, 12, 41844
406, 0.00, 0.00, 11487406.00, 12, 41947
407, 0.00, 0.00, 11487331.00, 12, 42051
408, 0.00, 0.00, 11487226.00, 12, 42155
409, 0.00, 0.00, 11487110.00, 12, 42259
410, 0.00, 0.00, 11486989.00, 12, 42363
411, 0.00, 0.00, 11486861.00, 12, 42467
412, 0.00, 0.00, 11486711.00, 12, 42570
413, 0.00, 0.00, 11486457.00, 12, 42674
414, 0.00, 0.00, 11486415.00, 12, 42778
415, 0.00, 0.00, 11486366.00, 12, 42882
416, 0.00, 0.00, 11486358.00, 12, 42986
417, 0.00, 0.00, 11486239.00, 12, 43090
418, 0.00, 0.00, 11486097.00, 12, 43193
419, 0.00, 0.00, 11485927.00, 12, 43297
420, 0.00, 0.00, 11485836.00, 12, 43401
421, 0.00, 0.00, 11485646.00, 12, 43505
422, 0.00, 0.00, 11485433.00, 12, 43609
423, 0.00, 0.00, 11485277.00, 12, 43712
424, 0.00, 0.00, 11485162.00, 12, 43816
425, 0.00, 0.00, 11485101.00, 12, 43920
426, 0.00, 0.00, 11484910.00, 12, 44024
427, 0.00, 0.00, 11484895.00, 12, 44128
428, 0.00, 0.00, 11484815.00, 12, 44232
429, 0.00, 0.00, 11484858.00, 12, 44335
430, 0.00, 0.00, 11484858.00, 12, 44439
431, 0.00, 0.00, 11484738.00, 12, 44543
432, 0.00, 0.00, 11484621.00, 12, 44647
433, 0.00, 0.00, 11484587.00, 12, 44751
434, 0.00, 0.00, 11484512.00, 12, 44854
435, 0.00, 0.00, 11484420.00, 12, 44958
436, 0.00, 0.00, 11484268.00, 12, 45062
437, 0.00, 0.00, 11484243.00, 12, 45166
438, 0.00, 0.00, 11484285.00, 12, 45270
439, 0.00, 0.00, 11484305.00, 12, 45374
440, 0.00, 0.00, 11484288.00, 12, 45477
441, 0.00, 0.00, 11484270.00, 12, 45581
442, 0.00, 0.00, 11484283.00, 12, 45685
443, 0.00, 0.00, 11484392.00, 12, 45789
444, 0.00, 0.00, 11484494.00, 12, 45893
445, 0.00, 0.00, 11484459.00, 12, 45996
446, 0.00, 0.00, 11484389.00, 12, 46100
447, 0.00, 0.00, 11484338.00, 12, 46204
448, 0.00, 0.00, 11484103.00, 12, 46308
449, 0.00, 0.00, 11484020.00, 12, 46412
450, 0.00, 0.00, 11483878.00, 12, 46516
451, 0.00, 0.00, 11483833.00, 12, 46619
452, 0.00, 0.00, 11483839.00, 12, 46723
453, 0.00, 0.00, 11483778.00, 12, 46827
454, 0.00, 0.00, 11483750.00, 12, 46931
455, 0.00, 0.00, 11483736.00, 12, 47035
456, 0.00, 0.00, 11483706.00, 12, 47138
457, 0.00, 0.00, 11483730.00, 12, 47242
458, 0.00, 0.00, 11483772.00, 12, 47346
459, 0.00, 0.00, 11483820.00, 12, 47450
460, 0.00, 0.00, 11483676.00, 12, 47554
461, 0.00, 0.00, 11483552.00, 12, 47658
462, 0.00, 0.00, 11483478.00, 12, 47761
463, 0.00, 0.00, 11483414.00, 12, 47865
464, 0.00, 0.00, 11483339.00, 12, 47969
465, 0.00, 0.00, 11483228.00, 12, 48073
466, 0.00, 0.00, 11483109.00, 12, 48177
467, 0.00, 0.00, 11483018.00, 12, 48280
468, 0.00, 0.00, 11482986.00, 12, 48384
469, 0.00, 0.00, 11482788.00, 12, 48488
470, 0.00, 0.00, 11482573.00, 12, 48592
471, 0.00, 0.00, 11482328.00, 12, 48696
472, 0.00, 0.00, 11482134.00, 12, 48800
473, 0.00, 0.00, 11481938.00, 12, 48903
474, 0.00, 0.00, 11481718.00, 12, 49007
475, 0.00, 0.00, 11479983.00, 12, 49111
476, 0.00, 0.00, 11475104.00, 12, 49215
477, 0.00, 0.00, 11469342.00, 12, 49319
478, 0.00, 0.00, 11463812.00, 12, 49422
479, 0.00, 0.00, 11458539.00, 12, 49526
480, 0.00, 0.00, 11453410.00, 12, 49630
481, 0.00, 0.00, 11448764.00, 12, 49734
482, 0.00, 0.00, 11440717.00, 12, 49838
483, 0.00, 0.00, 11436982.00, 12, 49941
484, 0.00, 0.00, 11433437.00, 12, 50045
485, 0.00, 0.00, 11430026.00, 12, 50149
486, 0.00, 0.00, 11426645.00, 12, 50253
487, 0.00, 0.00, 11423221.00, 12, 50357
488, 0.00, 0.00, 11419789.00, 12, 50461
489, 0.00, 0.00, 11416257.00, 12, 50564
490, 0.00, 0.00, 11412774.00, 12, 50668
491, 0.00, 0.00, 11409435.00, 12, 50772
492, 0.00, 0.00, 11406150.00, 12, 50876
493, 0.00, 0.00, 11402911.00, 12, 50980
494, 0.00, 0.00, 11396806.00, 12, 51083
495, 0.00, 0.00, 11393894.00, 12, 51187
496, 0.00, 0.00, 11390937.00, 12, 51291
497, 0.00, 0.00, 11388049.00, 12, 51395
498, 0.00, 0.00, 11385210.00, 12, 51499
499, 0.00, 0.00, 11382348.00, 12, 51602
500, 0.00, 0.00, 11379489.00, 12, 51706
501, 0.00, 0.00, 11376724.00, 12, 51810
502, 0.00, 0.00, 11373982.00, 12, 51914
503, 0.00, 0.00, 11371292.00, 12, 52018
504, 0.00, 0.00, 11368622.00, 12, 52121
505, 0.00, 0.00, 11362987.00, 12, 52225
506, 0.00, 0.00, 11360396.00, 12, 52329
507, 0.00, 0.00, 11357713.00, 12, 52433
508, 0.00, 0.00, 11355006.00, 12, 52537
509, 0.00, 0.00, 11352384.00, 12, 52641
510, 0.00, 0.00, 11349676.00, 12, 52744
511, 0.00, 0.00, 11347032.00, 12, 52848
512, 0.00, 0.00, 11344418.00, 12, 52952
513, 0.00, 0.00, 11341721.00, 12, 53056
514, 0.00, 0.00, 11339152.00, 12, 53160
515, 0.00, 0.00, 11336652.00, 12, 53263
516, 0.00, 0.00, 11334174.00, 12, 53367
517, 0.00, 0.00, 11329474.00, 12, 53471
518, 0.00, 0.00, 11327221.00, 12, 53575
519, 0.00, 0.00, 11324996.00, 12, 53679
520, 0.00, 0.00, 11322706.00, 12, 53783
521, 0.00, 0.00, 11320315.00, 12, 53886
522, 0.00, 0.00, 11317938.00, 12, 53990
523, 0.00, 0.00, 11315695.00, 12, 54094
524, 0.00, 0.00, 11313426.00, 12, 54198
525, 0.00, 0.00, 11311336.00, 12, 54302
526, 0.00, 0.00, 11309283.00, 12, 54405
527, 0.00, 0.00, 11307219.00, 12, 54509
528, 0.00, 0.00, 11305046.00, 12, 54613
529, 0.00, 0.00, 11300849.00, 12, 54717
530, 0.00, 0.00, 11298696.00, 12, 54821
531, 0.00, 0.00, 11296617.00, 12, 54925
532, 0.00, 0.00, 11294533.00, 12, 55028
533, 0.00, 0.00, 11292409.00, 12, 55132
534, 0.00, 0.00, 11290253.00, 12, 55236
535, 0.00, 0.00, 11288090.00, 12, 55340
536, 0.00, 0.00, 11286022.00, 12, 55444
537, 0.00, 0.00, 11283895.00, 12, 55547
538, 0.00, 0.00, 11281912.00, 12, 55651
539, 0.00, 0.00, 11279699.00, 12, 55755
540, 0.00, 0.00, 11275385.00, 12, 55859
541, 0.00, 0.00, 11273308.00, 12, 55963
542, 0.00, 0.00, 11271166.00, 12, 56066
543, 0.00, 0.00, 11269118.00, 12, 56170
544, 0.00, 0.00, 11267104.00, 12, 56274
545, 0.00, 0.00, 11265164.00, 12, 56378
546, 0.00, 0.00, 11263079.00, 12, 56482
547, 0.00, 0.00, 11261089.00, 12, 56586
548, 0.00, 0.00, 11259005.00, 12, 56689
549, 0.00, 0.00, 11256970.00, 12, 56793
550, 0.00, 0.00, 11255003.00, 12, 56897
551, 0.00, 0.00, 11252955.00, 12, 57001
552, 0.00, 0.00, 11248924.00, 12, 57105
553, 0.00, 0.00, 11246990.00, 12, 57208
554, 0.00, 0.00, 11244947.00, 12, 57312
555, 0.00, 0.00, 11242979.00, 12, 57416
556, 0.00, 0.00, 11241047.00, 12, 57520
557, 0.00, 0.00, 11239156.00, 12, 57624
558, 0.00, 0.00, 11237246.00, 12, 57728
559, 0.00, 0.00, 11235283.00, 12, 57831
560, 0.00, 0.00, 11233315.00, 12, 57935
561, 0.00, 0.00, 11231376.00, 12, 58039
562, 0.00, 0.00, 11229610.00, 12, 58143
563, 0.00, 0.00, 11226060.00, 12, 58247
564, 0.00, 0.00, 11224230.00, 12, 58350
565, 0.00, 0.00, 11222331.00, 12, 58454
566, 0.00, 0.00, 11220557.00, 12, 58558
567, 0.00, 0.00, 11218723.00, 12, 58662
568, 0.00, 0.00, 11216694.00, 12, 58766
569, 0.00, 0.00, 11214702.00, 12, 58869
570, 0.00, 0.00, 11212742.00, 12, 58973
571, 0.00, 0.00, 11210707.00, 12, 59077
572, 0.00, 0.00, 11208664.00, 12, 59181
573, 0.00, 0.00, 11206610.00, 12, 59285
574, 0.00, 0.00, 11204577.00, 12, 59389
575, 0.00, 0.00, 11200608.00, 12, 59492
576, 0.00, 0.00, 11198534.00, 12, 59596
577, 0.00, 0.00, 11196491.00, 12, 59700
578, 0.00, 0.00, 11194457.00, 12, 59804
579, 0.00, 0.00, 11192384.00, 12, 59908
580, 0.00, 0.00, 11190391.00, 12, 60011
581, 0.00, 0.00, 11188445.00, 12, 60115
582, 0.00, 0.00, 11186555.00, 12, 60219
583, 0.00, 0.00, 11184572.00, 12, 60323
584, 0.00, 0.00, 11182632.00, 12, 60427
585, 0.00, 0.00, 11180716.00, 12, 60531
586, 0.00, 0.00, 11177071.00, 12, 60634
587, 0.00, 0.00, 11175271.00, 12, 60738
588, 0.00, 0.00, 11173605.00, 12, 60842
589, 0.00, 0.00, 11171985.00, 12, 60946
590, 0.00, 0.00, 11170348.00, 12, 61050
591, 0.00, 0.00, 11168572.00, 12, 61153
592, 0.00, 0.00, 11166840.00, 12, 61257
593, 0.00, 0.00, 11165199.00, 12, 61361
594, 0.00, 0.00, 11163584.00, 12, 61465
595, 0.00, 0.00, 11161890.00, 12, 61569
596, 0.00, 0.00, 11160313.00, 12, 61673
597, 0.00, 0.00, 11158800.00, 12, 61776
598, 0.00, 0.00, 11155673.00, 12, 61880
599, 0.00, 0.00, 11154202.00, 12, 61984
600, 0.00, 0.00, 11152767.00, 12, 62088
601, 0.00, 0.00, 11151354.00, 12, 62192
602, 0.00, 0.00, 11150157.00, 12, 62295
603, 0.00, 0.00, 11149075.00, 12, 62399
604, 0.00, 0.00, 11147882.00, 12, 62503
605, 0.00, 0.00, 11146523.00, 12, 62607
606, 0.00, 0.00, 11145090.00, 12, 62711
607, 0.00, 0.00, 11143555.00, 12, 62814
608, 0.00, 0.00, 11142047.00, 12, 62918
609, 0.00, 0.00, 11138891.00, 12, 63022
610, 0.00, 0.00, 11137175.00, 12, 63126
611, 0.00, 0.00, 11135477.00, 12, 63230
612, 0.00, 0.00, 11133736.00, 12, 63334
613, 0.00, 0.00, 11132016.00, 12, 63437
614, 0.00, 0.00, 11130326.00, 12, 63541
615, 0.00, 0.00, 11128631.00, 12, 63645
616, 0.00, 0.00, 11126903.00, 12, 63749
617, 0.00, 0.00, 11125266.00, 12, 63853
618, 0.00, 0.00, 11123723.00, 12, 63956
619, 0.00, 0.00, 11122124.00, 12, 64060
620, 0.00, 0.00, 11120590.00, 12, 64164
621, 0.00, 0.00, 11117600.00, 12, 64268
622, 0.00, 0.00, 11116157.00, 12, 64372
623, 0.00, 0.00, 11114702.00, 12, 64475
624, 0.00, 0.00, 11113232.00, 12, 64579
625, 0.00, 0.00, 11111810.00, 12, 64683
626, 0.00, 0.00, 11110407.00, 12, 64787
627, 0.00, 0.00, 11108985.00, 12, 64891
628, 0.00, 0.00, 11107649.00, 12, 64995
629, 0.00, 0.00, 11106365.00, 12, 65098
630, 0.00, 0.00, 11105040.00, 12, 65202
631, 0.00, 0.00, 11103754.00, 12, 65306
632, 0.00, 0.00, 11102468.00, 12, 65410
633, 0.00, 0.00, 11099864.00, 12, 65514
634, 0.00, 0.00, 11098670.00, 12, 65617
635, 0.00, 0.00, 11097424.00, 12, 65721
636, 0.00, 0.00, 11096357.00, 12, 65825
637, 0.00, 0.00, 11095189.00, 12, 65929
638, 0.00, 0.00, 11093890.00, 12, 66033
639, 0.00, 0.00, 11092678.00, 12, 66136
640, 0.00, 0.00, 11091566.00, 12, 66240
641, 0.00, 0.00, 11090491.00, 12, 66344
642, 0.00, 0.00, 11089414.00, 12, 66448
643, 0.00, 0.00, 11088423.00, 12, 66552
644, 0.00, 0.00, 11086417.00, 12, 66656
645, 0.00, 0.00, 11085356.00, 12, 66759
646, 0.00, 0.00, 11084424.00, 12, 66863
647, 0.00, 0.00, 11083511.00, 12, 66967
648, 0.00, 0.00, 11082628.00, 12, 67071
649, 0.00, 0.00, 11081781.00, 12, 67175
650, 0.00, 0.00, 11080959.00, 12, 67278
651, 0.00, 0.00, 11080204.00, 12, 67382
652, 0.00, 0.00, 11079493.00, 12, 67486
653, 0.00, 0.00, 11078876.00, 12, 67590
654, 0.00, 0.00, 11078291.00, 12, 67694
655, 0.00, 0.00, 11077725.00, 12, 67797
656, 0.00, 0.00, 11076841.00, 12, 67901
657, 0.00, 0.00, 11076354.00, 12, 68005
658, 0.00, 0.00, 11075932.00, 12, 68109
659, 0.00, 0.00, 11075490.00, 12, 68213
660, 0.00, 0.00, 11075122.00, 12, 68317
661, 0.00, 0.00, 11074685.00, 12, 68420
662, 0.00, 0.00, 11074260.00, 12, 68524
663, 0.00, 0.00, 11073790.00, 12, 68628
664, 0.00, 0.00, 11073273.00, 12, 68732
665, 0.00, 0.00, 11072824.00, 12, 68836
666, 0.00, 0.00, 11072402.00, 12, 68939
667, 0.00, 0.00, 11071538.00, 12, 69043
668, 0.00, 0.00, 11071340.00, 12, 69147
669, 0.00, 0.00, 11071186.00, 12, 69251
670, 0.00, 0.00, 11070898.00, 12, 69355
671, 0.00, 0.00, 11070560.00, 12, 69458
672, 0.00, 0.00, 11070206.00, 12, 69562
673, 0.00, 0.00, 11069832.00, 12, 69666
674, 0.00, 0.00, 11069513.00, 12, 69770
675, 0.00, 0.00, 11069311.00, 12, 69874
676, 0.00, 0.00, 11069114.00, 12, 69977
677, 0.00, 0.00, 11068748.00, 12, 70081
678, 0.00, 0.00, 11068516.00, 12, 70185
679, 0.00, 0.00, 11068260.00, 12, 70289
680, 0.00, 0.00, 11068122.00, 12, 70393
681, 0.00, 0.00, 11068119.00, 12, 70497
682, 0.00, 0.00, 11067950.00, 12, 70600
683, 0.00, 0.00, 11067604.00, 12, 70704
684, 0.00, 0.00, 11067308.00, 12, 70808
685, 0.00, 0.00, 11067313.00, 12, 70912
686, 0.00, 0.00, 11067257.00, 12, 71016
687, 0.00, 0.00, 11067053.00, 12, 71119
688, 0.00, 0.00, 11066712.00, 12, 71223
689, 0.00, 0.00, 11066613.00, 12, 71327
690, 0.00, 0.00, 11067083.00, 12, 71431
691, 0.00, 0.00, 11069901.00, 12, 71535
692, 0.00, 0.00, 11075352.00, 12, 71638
693, 0.00, 0.00, 11080951.00, 12, 71742
694, 0.00, 0.00, 11086212.00, 12, 71846
695, 0.00, 0.00, 11091439.00, 12, 71950
696, 0.00, 0.00, 11096526.00, 12, 72054
697, 0.00, 0.00, 11101454.00, 12, 72157
698, 0.00, 0.00, 11106214.00, 12, 72261
699, 0.00, 0.00, 11110690.00, 12, 72365
700, 0.00, 0.00, 11114967.00, 12, 72469
701, 0.00, 0.00, 11119201.00, 12, 72573
702, 0.00, 0.00, 11127505.00, 12, 72677
703, 0.00, 0.00, 11131444.00, 12, 72780
704, 0.00, 0.00, 11135312.00, 12, 72884
705, 0.00, 0.00, 11138989.00, 12, 72988
706, 0.00, 0.00, 11142526.00, 12, 73092
707, 0.00, 0.00, 11145739.00, 12, 73196
708, 0.00, 0.00, 11148604.00, 12, 73299
709, 0.00, 0.00, 11151424.00, 12, 73403
710, 0.00, 0.00, 11154221.00, 12, 73507
711, 0.00, 0.00, 11156707.00, 12, 73611
712, 0.00, 0.00, 11159188.00, 12, 73715
713, 0.00, 0.00, 11163137.00, 12, 73818
714, 0.00, 0.00, 11165017.00, 12, 73922
715, 0.00, 0.00, 11166877.00, 12, 74026
716, 0.00, 0.00, 11168601.00, 12, 74130
717, 0.00, 0.00, 11169898.00, 12, 74234
718, 0.00, 0.00, 11171176.00, 12, 74337
719, 0.00, 0.00, 11172577.00, 12, 74441
720, 0.00, 0.00, 11173883.00, 12, 74545
721, 0.00, 0.00, 11175217.00, 12, 74649
722, 0.00, 0.00, 11176284.00, 12, 74753
723, 0.00, 0.00, 11177267.00, 12, 74856
724, 0.00, 0.00, 11178330.00, 12, 74960
725, 0.00, 0.00, 11180257.00, 12, 75064
726, 0.00, 0.00, 11180924.00, 12, 75168
727, 0.00, 0.00, 11181671.00, 12, 75272
728, 0.00, 0.00, 11182220.00, 12, 75375
729, 0.00, 0.00, 11182537.00, 12, 75479
730, 0.00, 0.00, 11182936.00, 12, 75583
731, 0.00, 0.00, 11183368.00, 12, 75687
732, 0.00, 0.00, 11183731.00, 12, 75791
733, 0.00, 0.00, 11184144.00, 12, 75894
734, 0.00, 0.00, 11184343.00, 12, 75998
735, 0.00, 0.00, 11182566.00, 12, 76102
736, 0.00, 0.00, 11177333.00, 12, 76206
737, 0.00, 0.00, 11165972.00, 12, 76310
738, 0.00, 0.00, 11160668.00, 12, 76413
739, 0.00, 0.00, 11155551.00, 12, 76517
740, 0.00, 0.00, 11150668.00, 12, 76621
741, 0.00, 0.00, 11146104.00, 12, 76725
742, 0.00, 0.00, 11141697.00, 12, 76829
743, 0.00, 0.00, 11137515.00, 12, 76932
744, 0.00, 0.00, 11133356.00, 12, 77036
745, 0.00, 0.00, 11129361.00, 12, 77140
746, 0.00, 0.00, 11125585.00, 12, 77244
747, 0.00, 0.00, 11121795.00, 12, 77348
748, 0.00, 0.00, 11114442.00, 12, 77451
749, 0.00, 0.00, 11111005.00, 12, 77555
750, 0.00, 0.00, 11107701.00, 12, 77659
751, 0.00, 0.00, 11104651.00, 12, 77763
752, 0.00, 0.00, 11101940.00, 12, 77867
753, 0.00, 0.00, 11099591.00, 12, 77971
754, 0.00, 0.00, 11097422.00, 12, 78074
755, 0.00, 0.00, 11095513.00, 12, 78178
756, 0.00, 0.00, 11093796.00, 12, 78282
757, 0.00, 0.00, 11092283.00, 12, 78386
758, 0.00, 0.00, 11090898.00, 12, 78490
759, 0.00, 0.00, 11089971.00, 12, 78593
760, 0.00, 0.00, 11088155.00, 12, 78697
761, 0.00, 0.00, 11087242.00, 12, 78801
762, 0.00, 0.00, 11086359.00, 12, 78905
763, 0.00, 0.00, 11085596.00, 12, 79009
764, 0.00, 0.00, 11084962.00, 12, 79112
765, 0.00, 0.00, 11084327.00, 12, 79216
766, 0.00, 0.00, 11083910.00, 12, 79320
767, 0.00, 0.00, 11083466.00, 12, 79424
768, 0.00, 0.00, 11082980.00, 12, 79528
769, 0.00, 0.00, 11082604.00, 12, 79631
770, 0.00, 0.00, 11082100.00, 12, 79735
771, 0.00, 0.00, 11081243.00, 12, 79839
772, 0.00, 0.00, 11080695.00, 12, 79943
773, 0.00, 0.00, 11080256.00, 12, 80047
774, 0.00, 0.00, 11079994.00, 12, 80150
775, 0.00, 0.00, 11079875.00, 12, 80254
776, 0.00, 0.00, 11079687.00, 12, 80358
777, 0.00, 0.00, 11079384.00, 12, 80462
778, 0.00, 0.00, 11079168.00, 12, 80566
779, 0.00, 0.00, 11079118.00, 12, 80669
780, 0.00, 0.00, 11078980.00, 12, 80773
781, 0.00, 0.00, 11078955.00, 12, 80877
782, 0.00, 0.00, 11078862.00, 12, 80981
783, 0.00, 0.00, 11078849.00, 12, 81085
784, 0.00, 0.00, 11079144.00, 12, 81188
785, 0.00, 0.00, 11079586.00, 12, 81292
786, 0.00, 0.00, 11080070.00, 12, 81396
787, 0.00, 0.00, 11080499.00, 12, 81500
788, 0.00, 0.00, 11080785.00, 12, 81604
789, 0.00, 0.00, 11081001.00, 12, 81707
790, 0.00, 0.00, 11081217.00, 12, 81811
791, 0.00, 0.00, 11081391.00, 12, 81915
792, 0.00, 0.00, 11081647.00, 12, 82019
793, 0.00, 0.00, 11081892.00, 12, 82123
794, 0.00, 0.00, 11082258.00, 12, 82226
795, 0.00, 0.00, 11082517.00, 12, 82330
796, 0.00, 0.00, 11082804.00, 12, 82434
797, 0.00, 0.00, 11082981.00, 12, 82538
798, 0.00, 0.00, 11083455.00, 12, 82642
799, 0.00, 0.00, 11086846.00, 12, 82745
800, 0.00, 0.00, 11094443.00, 12, 82849
801, 0.00, 0.00, 11102493.00, 12, 82953
802, 0.00, 0.00, 11110113.00, 12, 83057
803, 0.00, 0.00, 11117582.00, 12, 83161
804, 0.00, 0.00, 11124690.00, 12, 83264
805, 0.00, 0.00, 11131429.00, 12, 83368
806, 0.00, 0.00, 11143915.00, 12, 83472
807, 0.00, 0.00, 11149854.00, 12, 83576
808, 0.00, 0.00, 11154523.00, 12, 83680
809, 0.00, 0.00, 11155387.00, 12, 83783
810, 0.00, 0.00, 11155143.00, 12, 83887
811, 0.00, 0.00, 11155007.00, 12, 83991
812, 0.00, 0.00, 11154977.00, 12, 84095
813, 0.00, 0.00, 11154968.00, 12, 84199
814, 0.00, 0.00, 11155021.00, 12, 84302
815, 0.00, 0.00, 11155023.00, 12, 84406
816, 0.00, 0.00, 11155013.00, 12, 84510
817, 0.00, 0.00, 11155023.00, 12, 84614
818, 0.00, 0.00, 11154998.00, 12, 84718
819, 0.00, 0.00, 11155038.00, 12, 84821
820, 0.00, 0.00, 11155083.00, 12, 84925
821, 0.00, 0.00, 11155020.00, 12, 85029
822, 0.00, 0.00, 11154988.00, 12, 85133
823, 0.00, 0.00, 11154973.00, 12, 85237
824, 0.00, 0.00, 11154939.00, 12, 85340
825, 0.00, 0.00, 11154991.00, 12, 85444
826, 0.00, 0.00, 11155009.00, 12, 85548
827, 0.00, 0.00, 11155040.00, 12, 85652
828, 0.00, 0.00, 11155100.00, 12, 85756
829, 0.00, 0.00, 11155157.00, 12, 85859
830, 0.00, 0.00, 11155090.00, 12, 85963
831, 0.00, 0.00, 11154902.00, 12, 86067
832, 0.00, 0.00, 11154643.00, 12, 86171
833, 0.00, 0.00, 11154386.00, 12, 86275
834, 0.00, 0.00, 11154022.00, 12, 86378
835, 0.00, 0.00, 11153867.00, 12, 86482
836, 0.00, 0.00, 11153926.00, 12, 86586
837, 0.00, 0.00, 11153843.00, 12, 86690
838, 0.00, 0.00, 11153737.00, 12, 86794
839, 0.00, 0.00, 11153815.00, 12, 86897
840, 0.00, 0.00, 11153826.00, 12, 87001
841, 0.00, 0.00, 11154255.00, 12, 87105
842, 0.00, 0.00, 11154494.00, 12, 87209
843, 0.00, 0.00, 11154683.00, 12, 87313
844, 0.00, 0.00, 11154945.00, 12, 87416
845, 0.00, 0.00, 11155340.00, 12, 87520
846, 0.00, 0.00, 11155384.00, 12, 87624
847, 0.00, 0.00, 11155112.00, 12, 87728
848, 0.00, 0.00, 11154921.00, 12, 87832
849, 0.00, 0.00, 11154830.00, 12, 87935
850, 0.00, 0.00, 11154836.00, 12, 88039
851, 0.00, 0.00, 11154773.00, 12, 88143
852, 0.00, 0.00, 11154479.00, 12, 88247
853, 0.00, 0.00, 11154430.00, 12, 88351
854, 0.00, 0.00, 11154463.00, 12, 88454
855, 0.00, 0.00, 11154420.00, 12, 88558
856, 0.00, 0.00, 11154480.00, 12, 88662
857, 0.00, 0.00, 11154606.00, 12, 88766
858, 0.00, 0.00, 11154693.00, 12, 88870
859, 0.00, 0.00, 11154694.00, 12, 88973
860, 0.00, 0.00, 11154614.00, 12, 89077
861, 0.00, 0.00, 11154532.00, 12, 89181
862, 0.00, 0.00, 11154452.00, 12, 89285
863, 0.00, 0.00, 11154395.00, 12, 89389
864, 0.00, 0.00, 11154404.00, 12, 89492
865, 0.00, 0.00, 11154374.00, 12, 89596
866, 0.00, 0.00, 11154356.00, 12, 89700
867, 0.00, 0.00, 11154349.00, 12, 89804
868, 0.00, 0.00, 11154269.00, 12, 89908
869, 0.00, 0.00, 11154191.00, 12, 90011
870, 0.00, 0.00, 11154164.00, 12, 90115
871, 0.00, 0.00, 11154179.00, 12, 90219
872, 0.00, 0.00, 11154162.00, 12, 90323
873, 0.00, 0.00, 11154151.00, 12, 90427
874, 0.00, 0.00, 11154071.00, 12, 90530
875, 0.00, 0.00, 11154038.00, 12, 90634
876, 0.00, 0.00, 11154141.00, 12, 90738
877, 0.00, 0.00, 11154143.00, 12, 90842
878, 0.00, 0.00, 11154189.00, 12, 90946
879, 0.00, 0.00, 11154258.00, 12, 91049
880, 0.00, 0.00, 11154216.00, 12, 91153
881, 0.00, 0.00, 11154257.00, 12, 91257
882, 0.00, 0.00, 11154374.00, 12, 91361
883, 0.00, 0.00, 11154442.00, 12, 91465
884, 0.00, 0.00, 11154385.00, 12, 91568
885, 0.00, 0.00, 11154396.00, 12, 91672
886, 0.00, 0.00, 11154564.00, 12, 91776
887, 0.00, 0.00, 11154605.00, 12, 91880
888, 0.00, 0.00, 11154583.00, 12, 91984
889, 0.00, 0.00, 11154581.00, 12, 92088
890, 0.00, 0.00, 11154640.00, 12, 92191
891, 0.00, 0.00, 11154626.00, 12, 92295
892, 0.00, 0.00, 11154651.00, 12, 92399
893, 0.00, 0.00, 11154607.00, 12, 92503
894, 0.00, 0.00, 11154598.00, 12, 92607
895, 0.00, 0.00, 11154629.00, 12, 92710
896, 0.00, 0.00, 11154561.00, 12, 92814
897, 0.00, 0.00, 11154588.00, 12, 92918
898, 0.00, 0.00, 11154545.00, 12, 93022
899, 0.00, 0.00, 11154526.00, 12, 93126
900, 0.00, 0.00, 11154428.00, 12, 93229
901, 0.00, 0.00, 11154350.00, 12, 93333
902, 0.00, 0.00, 11154369.00, 12, 93437
903, 0.00, 0.00, 11154421.00, 12, 93541
904, 0.00, 0.00, 11154371.00, 12, 93645
905, 0.00, 0.00, 11154309.00, 12, 93748
906, 0.00, 0.00, 11154254.00, 12, 93852
907, 0.00, 0.00, 11154143.00, 12, 93956
